"TOA5","LTBE_CR1000_1","CR1000","11365","CR1000.Std.24","CPU:LTBE_VD_CSIv10.CR1","34610","fifteen"
"TIMESTAMP","RECORD","WS_ms_S_WVT","WindDir_D1_WVT","WindDir_SD1_WVT","WS_ms_Max","SlrMJ_Tot","AirTC_Avg","RH","Rain_mm_Tot","Rain_mm_2_Tot","AvgVP_15","AvgSVP_15","BattV_Min"
"TS","RN","m/s","Deg","Deg","m/s","MJ/m^2","Deg C","%","mm","mm","kPa","kPa","Volts"
"","","WVc","WVc","WVc","Max","Tot","Avg","Smp","Tot","Tot","Avg","Avg","Min"
"2018-12-01 00:00:00",34620,1.019,271.2,31.31,3.03,2.756117E-006,16.5,79.33,0,0,1.468061,1.876325,12.27
"2018-12-01 00:15:00",34621,0.643,239.9,23.58,1.75,1.680561E-006,16.28,79.19,0,0,1.456239,1.849374,12.26
"2018-12-01 00:30:00",34622,0.969,267.5,27.41,2.74,2.184792E-006,16.21,80.4,0,0,1.474982,1.84165,12.26
"2018-12-01 00:45:00",34623,1.344,283.1,19.18,2.98,4.437005E-006,16.58,76.82,0,0,1.50228,1.88532,12.25
"2018-12-01 01:00:00",34624,0.998,276.4,23.94,2.21,3.630471E-006,17.01,77.29,0,0,1.487298,1.938079,12.25
"2018-12-01 01:15:00",34625,1.004,262.9,24.87,2.79,3.966813E-006,16.88,70.72,0,0,1.455485,1.922407,12.24
"2018-12-01 01:30:00",34626,1.031,262.2,19.21,2.73,3.546704E-006,17.62,65.71,0,0,1.324717,2.014108,12.25
"2018-12-01 01:45:00",34627,1.103,270.7,18.82,2.19,4.06789E-006,17.4,62.62,0,0,1.287346,1.985884,12.24
"2018-12-01 02:00:00",34628,0.81,251.1,24.68,2.2,3.177052E-006,17.18,62.49,0,0,1.22289,1.958857,12.26
"2018-12-01 02:15:00",34629,0.61,247,29.88,1.62,2.723204E-006,16.69,63.27,0,0,1.190543,1.898363,12.22
"2018-12-01 02:30:00",34630,0.404,269,38.28,1.45,3.429242E-006,16.14,62.25,0,0,1.16612,1.833512,12.23
"2018-12-01 02:45:00",34631,0.312,237.5,57.34,1.04,2.403847E-006,15.85,61.88,0,0,1.108765,1.79951,12.27
"2018-12-01 03:00:00",34632,0.595,246,25.91,1.6,1.22715E-006,15.65,58.53,0,0,1.074177,1.776512,12.22
"2018-12-01 03:15:00",34633,0.846,215.9,18.91,1.92,2.286238E-006,15.59,57.68,0,0,1.044609,1.770102,12.21
"2018-12-01 03:30:00",34634,1.039,253.8,27.41,2.91,4.875149E-007,15.64,51.69,0,0,0.9659701,1.77566,12.22
"2018-12-01 03:45:00",34635,0.729,229.7,20.46,2.56,1.479375E-006,15.71,52.13,0,0,0.9225014,1.783719,12.25
"2018-12-01 04:00:00",34636,0.752,214.2,16.08,1.77,3.177309E-006,15.47,55.95,0,0,0.9508054,1.756587,12.25
"2018-12-01 04:15:00",34637,0.992,219.3,10.57,1.85,2.504871E-006,15.01,60.49,0,0,1.000495,1.705718,12.21
"2018-12-01 04:30:00",34638,1.002,221.2,10.69,1.94,2.404007E-006,14.3,64.39,0,0,1.028505,1.629382,12.2
"2018-12-01 04:45:00",34639,0.978,222.8,18.28,1.99,1.529823E-006,13.73,66.38,0,0,1.027402,1.570131,12.21
"2018-12-01 05:00:00",34640,0.541,251.8,24.38,2.05,1.143165E-006,13.39,60.66,0,0,0.9773875,1.535183,12.21
"2018-12-01 05:15:00",34641,1,232.5,19.38,3.49,2.639365E-006,13.87,55.55,0,0,0.933616,1.584549,12.22
"2018-12-01 05:30:00",34642,0.895,236.7,24.89,2.11,2.773855E-006,14.47,55.58,0,0,0.918101,1.646381,12.2
"2018-12-01 05:45:00",34643,0.83,266.3,27.18,2.18,2.43763E-006,14.15,57.95,0,0,0.9130646,1.612745,12.23
"2018-12-01 06:00:00",34644,0.867,285.5,16.54,1.91,3.059646E-006,13.51,61.24,0,0,0.9252657,1.547848,12.2
"2018-12-01 06:15:00",34645,0.981,291.7,16.08,2.75,3.429494E-006,13.25,60.39,0,0,0.9166903,1.521347,12.19
"2018-12-01 06:30:00",34646,0.883,285.5,15.85,2.36,3.278192E-006,13.2,59.64,0,0,0.9084388,1.515968,12.17
"2018-12-01 06:45:00",34647,1.338,271.6,19.9,2.89,9.649653E-006,13.33,55.48,0,0,0.8723235,1.529463,12.2
"2018-12-01 07:00:00",34648,0.832,233.1,20.88,2.03,0.000316354,13.31,57.41,0,0,0.8625982,1.527464,12.18
"2018-12-01 07:15:00",34649,0.901,235.4,20.22,2.13,0.002339923,13.04,55.28,0,0,0.8460068,1.501109,12.17
"2018-12-01 07:30:00",34650,0.771,238.4,22.11,1.71,0.01377657,13.45,53.62,0,0,0.8340364,1.540956,12.23
"2018-12-01 07:45:00",34651,0.872,223.4,20,1.96,0.03855969,13.69,54.29,0,0,0.8408236,1.566137,12.3
"2018-12-01 08:00:00",34652,1.076,228.3,18.46,2.23,0.063931,14.06,53.68,0,0,0.8765477,1.603406,12.51
"2018-12-01 08:15:00",34653,1.47,226.6,16.39,4.72,0.08931959,14.72,52.16,0,0,0.8946057,1.673938,12.84
"2018-12-01 08:30:00",34654,1.449,243.4,18.87,3.39,0.1155835,15.54,48.57,0,0,0.8859962,1.764951,13.21
"2018-12-01 08:45:00",34655,1.483,251.6,24.86,3.07,0.1415756,16.51,45.28,0,0,0.8728764,1.877579,13.15
"2018-12-01 09:00:00",34656,1.852,244.4,22.69,4.34,0.1680311,17.4,41.63,0,0,0.8574556,1.985827,13.12
"2018-12-01 09:15:00",34657,2.048,249.9,21.15,4.39,0.193629,17.84,38.61,0,0,0.8251188,2.042758,13.06
"2018-12-01 09:30:00",34658,2.056,253.3,22.61,4.2,0.2187158,18.43,38,0,0,0.8189191,2.118953,13.09
"2018-12-01 09:45:00",34659,2.1,259.8,23.23,4.02,0.2418481,18.93,35.02,0,0,0.8190258,2.186985,13.07
"2018-12-01 10:00:00",34660,2.283,266.4,23.52,4.21,0.2643341,19.36,34.86,0,0,0.8136176,2.245715,13.05
"2018-12-01 10:15:00",34661,2.764,282.4,21.82,6.83,0.2862909,19.89,31.23,0,0,0.7821928,2.321902,13.03
"2018-12-01 10:30:00",34662,3.276,290.4,17.32,6.97,0.3061732,20.41,31.03,0,0,0.7431243,2.397992,13.01
"2018-12-01 10:45:00",34663,3.127,282.8,16.98,6.67,0.3267535,20.89,29.95,0,0,0.7365294,2.46842,13
"2018-12-01 11:00:00",34664,3.366,281.3,22.91,6.79,0.3481966,21.42,26.66,0,0,0.7166543,2.550102,12.98
"2018-12-01 11:15:00",34665,3.833,291.7,16.38,7.62,0.364005,21.7,26.46,0,0,0.6882902,2.594356,12.96
"2018-12-01 11:30:00",34666,3.666,284.1,17.83,7.74,0.3779159,22.22,25.1,0,0,0.6834553,2.67831,12.98
"2018-12-01 11:45:00",34667,4.123,290.4,19.13,8.9,0.3891226,22.46,23.17,0,0,0.6595191,2.718579,12.98
"2018-12-01 12:00:00",34668,4.016,296.5,16.36,9.75,0.3968264,22.61,23.48,0,0,0.6247352,2.742589,12.96
"2018-12-01 12:15:00",34669,3.275,281.8,19.5,6.2,0.4011528,23.15,23.14,0,0,0.6440656,2.834525,12.95
"2018-12-01 12:30:00",34670,4.283,284.4,18.21,8.06,0.4028814,23,22.7,0,0,0.623802,2.808214,12.9
"2018-12-01 12:45:00",34671,4.041,291.3,18.62,9.55,0.401185,23.23,22.76,0,0,0.6205084,2.848801,12.94
"2018-12-01 13:00:00",34672,3.701,282,23.54,7.08,0.3985803,23.43,21.51,0,0,0.616443,2.88216,12.93
"2018-12-01 13:15:00",34673,4.742,278.1,20.42,11.08,0.3930498,23.32,19.92,0,0,0.5835847,2.862617,12.91
"2018-12-01 13:30:00",34674,3.758,281.5,19.03,8.81,0.3850228,23.75,19.17,0,0,0.5953698,2.938202,12.94
"2018-12-01 13:45:00",34675,3.824,279.7,22.96,9.93,0.3747837,23.88,18.83,0,0,0.5866293,2.962362,12.9
"2018-12-01 14:00:00",34676,4.327,264,20.1,9.36,0.3629682,23.66,19.62,0,0,0.5560549,2.922595,12.93
"2018-12-01 14:15:00",34677,4.203,264.5,20.18,8.11,0.3475316,23.62,19.04,0,0,0.5545998,2.916052,12.92
"2018-12-01 14:30:00",34678,3.76,258,20.53,8.82,0.3298185,23.89,18.6,0,0,0.5625581,2.96344,12.77
"2018-12-01 14:45:00",34679,3.715,260.6,22.51,7.74,0.3105376,23.91,19.04,0,0,0.5633184,2.967814,12.77
"2018-12-01 15:00:00",34680,3.352,267.2,22.62,7.28,0.2887671,24.1,18.13,0,0,0.5621362,3.00149,12.75
"2018-12-01 15:15:00",34681,3.284,263.7,21.71,6.62,0.2643007,24.05,19.18,0,0,0.5763621,2.992486,12.73
"2018-12-01 15:30:00",34682,3.511,265.7,17.21,9.31,0.2385353,23.88,19.38,0,0,0.5638764,2.961157,12.8
"2018-12-01 15:45:00",34683,3.057,268.8,18.94,6.17,0.2104883,23.92,19.31,0,0,0.5691029,2.969588,12.86
"2018-12-01 16:00:00",34684,3.122,267.4,19.37,5.83,0.1815704,23.89,19.11,0,0,0.5619334,2.962636,13.03
"2018-12-01 16:15:00",34685,3.149,271.4,16.63,6.03,0.1519082,23.72,19.18,0,0,0.5602296,2.933598,12.99
"2018-12-01 16:30:00",34686,2.645,265.2,18.75,6.72,0.1221173,23.64,19.14,0,0,0.5583613,2.918478,13.02
"2018-12-01 16:45:00",34687,2.483,265.5,22.53,6.51,0.09288315,23.31,19.82,0,0,0.5586858,2.8622,12.98
"2018-12-01 17:00:00",34688,1.721,259.1,21.33,3.81,0.06378628,22.95,20.12,0,0,0.5617735,2.800102,13.02
"2018-12-01 17:15:00",34689,1.341,262,22.24,3.91,0.01774344,22.15,22.12,0,0,0.5640401,2.667094,12.64
"2018-12-01 17:30:00",34690,0.569,243.9,28.1,1.65,0.004798707,21.18,24.46,0,0,0.5816104,2.513803,12.58
"2018-12-01 17:45:00",34691,0.579,271.9,25.38,1.26,0.001194322,20.06,26.25,0,0,0.6045358,2.346323,12.53
"2018-12-01 18:00:00",34692,0.475,227.2,42.26,1.05,8.056938E-005,19.32,27.98,0,0,0.6077801,2.239955,12.52
"2018-12-01 18:15:00",34693,0.289,216.4,72.4,0.78,2.066816E-006,18.51,29.3,0,0,0.6146407,2.130079,12.5
"2018-12-01 18:30:00",34694,0.424,237.8,43.65,0.87,1.831742E-006,18.27,30.11,0,0,0.6218749,2.098411,12.47
"2018-12-01 18:45:00",34695,0.483,248,32.46,1.15,1.008386E-006,17.88,30.89,0,0,0.6339463,2.047623,12.44
"2018-12-01 19:00:00",34696,0.475,199.5,54.41,1.2,1.512692E-006,17.66,35.16,0,0,0.6353257,2.019438,12.43
"2018-12-01 19:15:00",34697,1.323,213.6,12.6,2.06,1.83215E-006,16.82,32.14,0,0,0.6499233,1.915234,12.42
"2018-12-01 19:30:00",34698,0.885,254.4,17.77,1.4,2.017207E-007,17.16,33.36,0,0,0.6359637,1.95605,12.42
"2018-12-01 19:45:00",34699,0.565,265.5,29.95,1.15,7.732887E-007,16.64,35.33,0,0,0.647977,1.89335,12.44
"2018-12-01 20:00:00",34700,0.623,288.4,31.17,1.27,1.311247E-006,15.65,37.39,0,0,0.6537536,1.776521,12.39
"2018-12-01 20:15:00",34701,0.668,293.7,18.35,1.19,1.412131E-006,14.91,40.58,0,0,0.6634884,1.694831,12.4
"2018-12-01 20:30:00",34702,0.927,214.7,21.61,2.19,2.370379E-006,15.1,40.78,0,0,0.6576713,1.715207,12.37
"2018-12-01 20:45:00",34703,0.703,249.5,28.73,1.7,2.437627E-006,14.62,39.22,0,0,0.671381,1.663205,12.4
"2018-12-01 21:00:00",34704,0.876,224.3,20.32,1.77,3.026023E-006,14.76,40.85,0,0,0.6686746,1.678803,12.36
"2018-12-01 21:15:00",34705,0.665,245.7,30.25,1.8,1.950104E-006,14.52,38.27,0,0,0.6520036,1.652867,12.36
"2018-12-01 21:30:00",34706,0.497,261.3,26.3,1.27,1.479389E-006,14.64,38.71,0,0,0.6450858,1.665629,12.34
"2018-12-01 21:45:00",34707,1.417,218.7,12.64,2.57,2.404008E-006,13.87,44.37,0,0,0.6630108,1.585351,12.37
"2018-12-01 22:00:00",34708,1.327,223.8,11.82,2.42,1.748369E-006,13,46.16,0,0,0.6721481,1.497171,12.34
"2018-12-01 22:15:00",34709,1.374,211,9.59,2.37,2.286329E-006,12.58,45.42,0,0,0.6765924,1.456079,12.33
"2018-12-01 22:30:00",34710,1,218.2,10.38,2.35,2.16865E-006,12.86,43.15,0,0,0.6600144,1.483235,12.33
"2018-12-01 22:45:00",34711,0.919,223.4,11.47,2.18,2.219084E-006,13.3,42.54,0,0,0.6585958,1.525938,12.36
"2018-12-01 23:00:00",34712,0.633,284.9,36.14,2.36,2.57212E-006,13.16,44.71,0,0,0.6605091,1.512363,12.32
"2018-12-01 23:15:00",34713,0.748,296.2,25.66,1.47,2.319952E-006,12.17,47.79,0,0,0.6733549,1.417406,12.31
"2018-12-01 23:30:00",34714,0.568,263.4,44.13,2.03,1.361711E-006,12.7,44.23,0,0,0.6577008,1.468406,12.33
"2018-12-01 23:45:00",34715,0.795,271.2,35.51,3.05,7.733173E-007,12.92,43.62,0,0,0.668218,1.488787,12.31
"2018-12-02 00:00:00",34716,0.957,258.4,35.13,2.42,8.573901E-007,13.22,45.05,0,0,0.6690641,1.518401,12.31
"2018-12-02 00:15:00",34717,0.876,285.2,27.21,2.38,1.748496E-006,12.65,47.59,0,0,0.672276,1.463222,12.33
"2018-12-02 00:30:00",34718,0.954,284.3,17.21,2.49,1.714944E-006,12.19,47.65,0,0,0.6795527,1.419557,12.29
"2018-12-02 00:45:00",34719,1.119,276.7,19,2.74,1.109686E-006,12.59,44.54,0,0,0.6688731,1.456817,12.32
"2018-12-02 01:00:00",34720,0.845,261,27.54,2.21,1.26101E-006,13.01,44.23,0,0,0.6555529,1.497578,12.33
"2018-12-02 01:15:00",34721,0.99,280.1,17.7,2.63,1.076055E-006,12.58,46.81,0,0,0.6621036,1.455873,12.29
"2018-12-02 01:30:00",34722,0.729,285.5,19.51,1.49,1.664514E-006,11.73,49.79,0,0,0.6682974,1.37712,12.29
"2018-12-02 01:45:00",34723,0.432,240.1,48.13,1.67,1.143297E-006,11.5,51.35,0,0,0.6844348,1.356264,12.32
"2018-12-02 02:00:00",34724,0.503,245,44.91,1.53,3.867036E-007,11.89,50.91,0,0,0.7091165,1.39187,12.28
"2018-12-02 02:15:00",34725,0.888,310.6,31.26,1.56,1.563686E-006,11.7,55.31,0,0,0.7347595,1.374193,12.27
"2018-12-02 02:30:00",34726,0.786,314.2,13.15,1.85,1.277912E-006,10.62,59.68,0,0,0.7360318,1.279001,12.31
"2018-12-02 02:45:00",34727,1.018,324.1,9.64,1.54,1.412502E-006,9.97,62.05,0,0,0.7540196,1.224381,12.29
"2018-12-02 03:00:00",34728,1.23,322.7,8.01,2.17,9.585156E-007,10.27,56.32,0,0,0.7376608,1.249735,12.27
"2018-12-02 03:15:00",34729,1.04,322.2,10,1.7,1.311689E-006,10.64,51.48,0,0,0.6919426,1.280588,12.26
"2018-12-02 03:30:00",34730,0.923,313.8,14.12,2.13,1.597587E-006,11.12,51.45,0,0,0.6693413,1.322354,12.28
"2018-12-02 03:45:00",34731,0.797,298.2,10.66,1.44,1.446248E-006,10.58,53.82,0,0,0.6714423,1.2757,12.26
"2018-12-02 04:00:00",34732,0.912,309.2,14.59,1.44,1.311718E-006,9.87,56.19,0,0,0.6746272,1.216214,12.23
"2018-12-02 04:15:00",34733,0.933,291.1,21.36,1.45,2.018031E-006,9.72,56.8,0,0,0.676511,1.204257,12.26
"2018-12-02 04:30:00",34734,0.949,288.6,16.2,1.47,2.84206E-006,9.48,57.1,0,0,0.6756731,1.184771,12.27
"2018-12-02 04:45:00",34735,0.634,303.8,17.96,1.32,2.774793E-006,9.34,56.32,0,0,0.6719986,1.173887,12.26
"2018-12-02 05:00:00",34736,1.043,290.9,16.68,1.74,2.388003E-006,9.63,56.18,0,0,0.6703354,1.196977,12.23
"2018-12-02 05:15:00",34737,1.238,300.6,13.09,2.36,2.84206E-006,9.7,56.08,0,0,0.6750957,1.202735,12.24
"2018-12-02 05:30:00",34738,1.24,311.3,15.57,2.19,2.808427E-006,9.42,58.28,0,0,0.6782962,1.180241,12.23
"2018-12-02 05:45:00",34739,1.006,299.1,11.52,1.94,2.589807E-006,9.57,58.38,0,0,0.6925634,1.191815,12.2
"2018-12-02 06:00:00",34740,1.007,301.4,18.28,1.68,3.06068E-006,9.2,60.86,0,0,0.6966152,1.162756,12.21
"2018-12-02 06:15:00",34741,1.503,326,9.06,2.65,2.909328E-006,9.69,56.35,0,0,0.7012618,1.201753,12.25
"2018-12-02 06:30:00",34742,1.884,321.4,11.48,3.57,3.06068E-006,10.22,56.08,0,0,0.6890595,1.245273,12.19
"2018-12-02 06:45:00",34743,1.833,320.3,10.52,3.37,8.896153E-006,9.95,56.65,0,0,0.6945873,1.222589,12.24
"2018-12-02 07:00:00",34744,1.783,329.2,10.91,3.13,0.0002865772,9.8,55.2,0,0,0.6763802,1.210917,12.2
"2018-12-02 07:15:00",34745,2.156,322.1,10.82,4.28,0.00226376,9.58,53.44,0,0,0.653293,1.193203,12.18
"2018-12-02 07:30:00",34746,3.35,345.1,11.63,5.8,0.01542705,9.91,52.32,0,0,0.6427568,1.219878,12.21
"2018-12-02 07:45:00",34747,3.25,347.6,10.36,5.14,0.03815252,9.98,52.7,0,0,0.6433079,1.225199,12.32
"2018-12-02 08:00:00",34748,2.987,342.9,10.33,5.72,0.06086136,10.18,51.85,0,0,0.6501561,1.241664,12.55
"2018-12-02 08:15:00",34749,3.124,346.4,11.83,5.4,0.08441897,10.54,51.55,0,0,0.6556214,1.272205,13
"2018-12-02 08:30:00",34750,2.646,346.7,12.39,4.87,0.1085584,10.97,50.53,0,0,0.664818,1.308936,13.33
"2018-12-02 08:45:00",34751,2.508,352,14.05,4.63,0.1328162,11.5,49.75,0,0,0.6779519,1.355632,13.28
"2018-12-02 09:00:00",34752,3.062,356.5,14.2,5.74,0.1576162,11.88,48.23,0,0,0.6859475,1.390148,13.22
"2018-12-02 09:15:00",34753,3.196,358.2,14.8,5.63,0.1821637,12.37,48.54,0,0,0.6987681,1.436217,13.25
"2018-12-02 09:30:00",34754,3.747,356.4,14.66,6.67,0.2064714,12.76,47.01,0,0,0.7091386,1.47305,13.22
"2018-12-02 09:45:00",34755,3.119,5.488,17.87,5.88,0.2309073,13.45,46.06,0,0,0.7213922,1.541354,13.22
"2018-12-02 10:00:00",34756,3.877,0.283,13.1,6.37,0.2535469,13.58,45.49,0,0,0.7148812,1.554851,13.19
"2018-12-02 10:15:00",34757,3.477,2.01,15.52,6.07,0.2777292,13.97,45.18,0,0,0.7210122,1.594908,13.18
"2018-12-02 10:30:00",34758,3.59,358.7,15.75,6.3,0.3014733,14.19,45.11,0,0,0.7237705,1.617174,13.17
"2018-12-02 10:45:00",34759,3.574,357.1,17.18,6.46,0.3270552,14.36,43.32,0,0,0.7260956,1.635574,13.15
"2018-12-02 11:00:00",34760,3.195,1.836,18.72,5.58,0.3615094,14.86,43.35,0,0,0.7328448,1.689141,13.14
"2018-12-02 11:15:00",34761,2.901,357,20.76,5.75,0.3795764,15.1,41.83,0,0,0.7317191,1.715212,13.12
"2018-12-02 11:30:00",34762,3.072,351.5,16.33,5.72,0.3900323,15.24,42.34,0,0,0.7288762,1.730352,13.1
"2018-12-02 11:45:00",34763,3.04,9.88,20.23,5.49,0.3993969,15.6,39.7,0,0,0.7269971,1.77175,13.11
"2018-12-02 12:00:00",34764,2.875,1.544,17.25,5.37,0.4080953,15.96,41.53,0,0,0.72804,1.812092,13.1
"2018-12-02 12:15:00",34765,2.35,6.86,21.39,4.75,0.4129227,16.27,38.96,0,0,0.7385225,1.848708,13.07
"2018-12-02 12:30:00",34766,2.384,359.8,26.86,4.33,0.4141346,16.49,37.23,0,0,0.7364661,1.87484,13.05
"2018-12-02 12:45:00",34767,2.499,343.2,21.57,5.03,0.4133465,16.73,37.8,0,0,0.7289084,1.903516,13.04
"2018-12-02 13:00:00",34768,2.285,356.2,27.04,4.77,0.4088373,17.06,36.69,0,0,0.7425052,1.943825,13.01
"2018-12-02 13:15:00",34769,2.046,359.5,23.77,4.67,0.4035535,17.16,37.7,0,0,0.728112,1.956445,13.02
"2018-12-02 13:30:00",34770,2.04,19.04,25.62,4.46,0.3947108,17.46,36.72,0,0,0.7369822,1.99374,13.02
"2018-12-02 13:45:00",34771,1.758,7.952,30.04,3.68,0.3826719,17.61,35.98,0,0,0.719569,2.012519,13.02
"2018-12-02 14:00:00",34772,1.659,15.34,30.08,3.53,0.3682045,17.99,35.81,0,0,0.7383358,2.061381,13.01
"2018-12-02 14:15:00",34773,1.932,8.1,31.55,3.65,0.3531637,18.13,36.21,0,0,0.7288655,2.079108,13.01
"2018-12-02 14:30:00",34774,1.5,17.39,38.86,3.56,0.3335834,18.2,34.69,0,0,0.739539,2.089413,12.96
"2018-12-02 14:45:00",34775,1.03,344.7,58.33,3,0.3079736,18.74,34.21,0,0,0.7392824,2.160892,12.94
"2018-12-02 15:00:00",34776,1.206,351.6,49.74,2.71,0.2747248,18.79,33.84,0,0,0.7414089,2.167601,13.02
"2018-12-02 15:15:00",34777,1.346,3.731,48.24,3.02,0.2367997,18.67,35.77,0,0,0.7419304,2.151591,13.02
"2018-12-02 15:30:00",34778,1.663,18.89,32.73,3.03,0.1975363,18.32,37.47,0,0,0.7433747,2.104485,13.06
"2018-12-02 15:45:00",34779,1.563,58.45,26.58,3.72,0.1552018,18.21,37.47,0,0,0.7655379,2.090064,13.09
"2018-12-02 16:00:00",34780,1.819,35.47,19.28,3.83,0.1613158,18.19,36.55,0,0,0.7664552,2.088091,13.1
"2018-12-02 16:15:00",34781,2.085,57.41,16.67,5.01,0.135433,17.96,36.89,0,0,0.7599558,2.058258,13.06
"2018-12-02 16:30:00",34782,2.117,45.89,19.46,3.67,0.1051171,17.69,38.31,0,0,0.7575276,2.022341,13.06
"2018-12-02 16:45:00",34783,1.999,41.6,16.07,4.32,0.03260105,16.84,39.3,0,0,0.7513986,1.91665,12.89
"2018-12-02 17:00:00",34784,1.984,41.99,12.58,4.08,0.02407432,16.41,41.19,0,0,0.7457294,1.865857,12.71
"2018-12-02 17:15:00",34785,1.629,38.49,13.15,3.94,0.01159972,15.85,44.17,0,0,0.7650577,1.800245,12.57
"2018-12-02 17:30:00",34786,1.434,31.48,11.68,2.47,0.004606717,15.11,45.66,0,0,0.7747263,1.716729,12.52
"2018-12-02 17:45:00",34787,1.371,20.29,10.81,2.24,0.0007851363,14.7,48.2,0,0,0.7815219,1.67136,12.54
"2018-12-02 18:00:00",34788,1.591,17.75,11.76,2.9,4.073813E-005,14.43,47.72,0,0,0.7887807,1.642256,12.52
"2018-12-02 18:15:00",34789,1.617,14.3,11.3,3.28,4.185106E-006,14.34,49.59,0,0,0.7943276,1.632923,12.47
"2018-12-02 18:30:00",34790,1.391,12.7,13.54,2.91,2.033889E-006,13.73,51.38,0,0,0.7861081,1.569564,12.49
"2018-12-02 18:45:00",34791,1.474,3.246,7.415,2.34,1.966767E-006,12.98,53.34,0,0,0.7823471,1.495288,12.45
"2018-12-02 19:00:00",34792,1.707,357.4,9.09,2.9,1.210363E-006,12.94,51.65,0,0,0.7796985,1.490608,12.47
"2018-12-02 19:15:00",34793,1.426,3.739,7.518,2.09,3.479867E-006,12.64,54.36,0,0,0.774209,1.462425,12.44
"2018-12-02 19:30:00",34794,1.646,9.63,9.12,2.55,2.925134E-006,12.11,54.8,0,0,0.7766846,1.411431,12.41
"2018-12-02 19:45:00",34795,1.759,15.46,10.37,3.48,2.605736E-006,12.03,55.55,0,0,0.7802441,1.404787,12.44
"2018-12-02 20:00:00",34796,2.25,22.6,12.48,5.12,2.269516E-006,12.33,53.51,0,0,0.7748523,1.432735,12.4
"2018-12-02 20:15:00",34797,1.697,28.05,11.23,3.75,2.319951E-006,12.16,55.68,0,0,0.775571,1.416114,12.39
"2018-12-02 20:30:00",34798,1.677,33.87,11.69,2.94,2.639365E-006,11.65,57.04,0,0,0.7741646,1.369373,12.42
"2018-12-02 20:45:00",34799,1.498,32.55,10.66,2.48,1.950104E-006,11.27,58.32,0,0,0.7698866,1.335109,12.38
"2018-12-02 21:00:00",34800,1.538,31.42,13.15,2.59,1.966916E-006,10.99,59.03,0,0,0.7661147,1.311267,12.4
"2018-12-02 21:15:00",34801,1.433,36.3,9.44,2.6,1.64751E-006,10.61,59.92,0,0,0.7610161,1.278208,12.35
"2018-12-02 21:30:00",34802,1.701,28.5,12.13,2.99,1.26086E-006,10.53,59.44,0,0,0.7610058,1.271763,12.36
"2018-12-02 21:45:00",34803,1.851,25.88,11.2,3.54,1.529889E-006,10.65,58.8,0,0,0.7582716,1.281133,12.38
"2018-12-02 22:00:00",34804,1.781,27.82,12.87,3.3,1.47955E-006,10.7,58.32,0,0,0.7544616,1.28592,12.34
"2018-12-02 22:15:00",34805,1.881,33.73,10.99,3.33,1.681424E-006,10.48,59.98,0,0,0.7534043,1.267414,12.34
"2018-12-02 22:30:00",34806,2.004,27.67,11.26,3.74,1.496536E-006,10.39,60.42,0,0,0.7553406,1.259165,12.34
"2018-12-02 22:45:00",34807,2.095,26.58,11.07,3.49,1.395664E-006,10.32,59.88,0,0,0.7563102,1.253542,12.38
"2018-12-02 23:00:00",34808,2.105,25.99,14.64,3.88,1.429294E-006,10.4,59.61,0,0,0.7534485,1.260519,12.34
"2018-12-02 23:15:00",34809,2.208,24.65,10.33,3.87,1.479758E-006,10.34,59.95,0,0,0.7485976,1.255635,12.32
"2018-12-02 23:30:00",34810,2.337,22.22,11.78,4.13,1.664777E-006,10.31,58.66,0,0,0.7489116,1.252935,12.34
"2018-12-02 23:45:00",34811,2.744,30.7,13.33,4.87,1.765717E-006,10.52,57.95,0,0,0.7381801,1.27039,12.36
"2018-12-03 00:00:00",34812,3.169,26.71,13.26,6.33,1.311697E-006,10.54,57.41,0,0,0.7317932,1.271801,12.32
"2018-12-03 00:15:00",34813,2.841,27.36,14.8,5.56,1.261244E-006,10.46,59,0,0,0.7349817,1.265165,12.35
"2018-12-03 00:30:00",34814,3.319,30.67,12.9,6.18,1.799356E-006,10.24,59.95,0,0,0.7391644,1.246841,12.31
"2018-12-03 00:45:00",34815,2.957,31.85,13.24,5.71,1.748891E-006,9.94,60.9,0,0,0.7372304,1.222551,12.35
"2018-12-03 01:00:00",34816,2.918,30.17,12.15,5.94,1.479821E-006,9.75,60.97,0,0,0.7343949,1.206854,12.31
"2018-12-03 01:15:00",34817,2.745,29.94,13.77,5.76,1.22757E-006,9.55,61.44,0,0,0.7303846,1.190285,12.34
"2018-12-03 01:30:00",34818,2.989,35.46,13.84,5.07,1.547083E-006,9.4,61.78,0,0,0.7241835,1.178541,12.32
"2018-12-03 01:45:00",34819,2.792,33.89,13.75,4.76,9.41716E-007,9.18,62.32,0,0,0.7217445,1.161355,12.3
"2018-12-03 02:00:00",34820,2.571,31.9,13.47,4.35,5.885825E-007,9.07,62.15,0,0,0.7181993,1.15293,12.33
"2018-12-03 02:15:00",34821,2.407,28.93,14.13,5.47,6.558541E-007,9.13,62.01,0,0,0.7136282,1.157403,12.28
"2018-12-03 02:30:00",34822,2.564,20.64,13.44,4.48,5.045064E-007,9.02,62.45,0,0,0.7117856,1.148663,12.28
"2018-12-03 02:45:00",34823,2.325,10.57,12.68,4.03,5.71775E-007,8.7,64.42,0,0,0.7130914,1.124465,12.27
"2018-12-03 03:00:00",34824,2.416,9.18,11.66,4.22,3.867892E-007,8.61,63.74,0,0,0.7144018,1.117239,12.26
