TMPL
                    	Temperature (*C)	Temperature (*C)	Soil Moist-VWC (%VWC)	Solar Rad (wat/m2)	RH (%)	Temperature (*C)	Rainfall (mm)	Wind Dir (Deg)	Wind Gust (km/h)	Wind Speed (km/h)	Dew Point (*C)
2019-06-11 20:45	27.7	28.9	55.2	2.0	90.2	21.3	0.0	9	0	0	19.6
2019-06-11 21:00	27.3	28.7	55.2	0.0	91.4	20.6	0.0	9	0	0	19.1
2019-06-11 21:15	27.1	28.4	55.2	0.0	91.4	20.1	0.0	9	0	0	18.7
2019-06-11 21:30	26.8	28.2	55.2	0.0	92.8	19.4	0.0	9	0	0	18.2
2019-06-11 21:45	26.4	28.0	55.2	0.0	93.5	19.2	0.0	9	0	0	18.1
2019-06-11 22:00	26.1	27.8	55.2	0.0	93.0	19.1	0.0	9	0	0	17.9
2019-06-11 22:15	25.8	27.6	55.2	0.0	94.7	18.6	0.0	9	0	0	17.7
2019-06-11 22:30	25.6	27.3	55.2	0.0	96.0	18.2	0.0	9	0	0	17.6
2019-06-11 22:45	25.3	27.1	55.2	0.0	97.0	17.8	0.0	9	0	0	17.3
2019-06-11 23:00	25.1	26.9	55.4	0.0	97.4	17.6	0.0	9	0	0	17.2
2019-06-11 23:15	24.8	26.7	55.4	0.0	98.0	17.4	0.0	9	0	0	17.1
2019-06-11 23:30	24.6	26.5	55.4	0.0	98.4	17.3	0.0	9	0	0	17.0
2019-06-11 23:45	24.4	26.3	55.5	0.0	98.5	17.3	0.0	9	0	0	17.1
2019-06-12 00:00	24.2	26.1	55.4	0.0	98.4	17.1	0.0	9	0	0	16.8
2019-06-12 00:15	24.1	25.9	55.4	0.0	98.4	17.2	0.0	9	0	0	16.9
2019-06-12 00:30	23.9	25.8	55.5	0.0	98.5	16.7	0.0	9	0	0	16.5
2019-06-12 00:45	23.7	25.6	55.5	0.0	98.8	16.3	0.0	9	0	0	16.1
2019-06-12 01:00	23.6	25.4	55.4	0.0	99.1	16.4	0.0	9	0	0	16.3
2019-06-12 01:15	23.4	25.3	55.4	0.0	99.3	16.2	0.0	9	0	0	16.1
2019-06-12 01:30	23.2	25.2	55.0	0.0	99.4	15.8	0.0	9	0	0	15.7
2019-06-12 01:45	23.1	25.0	54.8	0.0	99.6	16.1	0.0	9	1	0	16.0
2019-06-12 02:00	22.9	24.9	54.8	0.0	99.7	16.1	0.0	9	0	0	16.1
2019-06-12 02:15	22.8	24.7	54.8	0.0	99.8	16.1	0.0	9	0	0	16.1
2019-06-12 02:30	22.7	24.6	54.8	0.0	99.9	15.8	0.0	9	0	0	15.8
2019-06-12 02:45	22.5	24.5	54.6	0.0	99.9	15.6	0.0	9	0	0	15.6
2019-06-12 03:00	22.4	24.4	54.6	0.0	99.9	15.3	0.0	9	0	0	15.3
2019-06-12 03:15	22.3	24.2	54.6	0.0	99.9	15.3	0.0	9	0	0	15.3
2019-06-12 03:30	22.2	24.1	54.6	0.0	99.9	15.1	0.0	9	0	0	15.1
2019-06-12 03:45	22.1	24.0	54.6	0.0	99.9	15.1	0.0	9	0	0	15.1
2019-06-12 04:00	21.9	23.9	54.6	0.0	99.9	15.1	0.0	9	0	0	15.1
2019-06-12 04:15	21.8	23.8	54.6	0.0	99.9	14.7	0.0	9	0	0	14.7
2019-06-12 04:30	21.7	23.7	54.6	0.0	99.9	14.6	0.0	9	0	0	14.6
2019-06-12 04:45	21.6	23.6	54.6	0.0	99.9	14.9	0.0	9	0	0	14.9
2019-06-12 05:00	21.4	23.4	54.6	0.0	99.9	14.6	0.0	9	0	0	14.6
2019-06-12 05:15	21.3	23.3	54.6	0.0	99.9	14.6	0.0	9	0	0	14.6
2019-06-12 05:30	21.2	23.2	54.5	0.0	99.9	14.6	0.0	9	0	0	14.6
2019-06-12 05:45	21.1	23.1	54.5	0.0	99.9	14.6	0.0	9	0	0	14.6
2019-06-12 06:00	21.0	23.0	54.5	0.0	99.9	14.2	0.0	9	1	0	14.2
2019-06-12 06:15	20.9	22.9	54.5	0.0	99.9	14.5	0.0	118	0	0	14.5
2019-06-12 06:30	20.8	22.8	54.5	2.0	99.9	14.6	0.0	118	0	0	14.6
2019-06-12 06:45	20.8	22.7	54.5	16.0	99.9	15.1	0.0	107	0	0	15.1
2019-06-12 07:00	20.8	22.7	54.5	62.0	99.9	16.3	0.0	111	0	0	16.3
2019-06-12 07:15	20.8	22.6	54.3	102.0	99.9	17.5	0.0	111	0	0	17.5
2019-06-12 07:30	21.0	22.6	54.2	139.0	97.7	19.2	0.0	107	3	0	18.8
2019-06-12 07:45	21.2	22.6	54.2	179.0	95.5	20.2	0.0	103	4	1	19.5
2019-06-12 08:00	21.5	22.7	54.2	198.0	94.5	20.8	0.0	103	4	1	19.9
2019-06-12 08:15	22.0	22.8	54.2	191.0	92.9	21.1	0.0	108	3	0	19.9
2019-06-12 08:30	22.6	22.9	53.8	200.0	91.5	21.4	0.0	104	3	0	20.0
2019-06-12 08:45	23.2	23.2	53.8	264.0	89.9	22.1	0.0	110	4	1	20.4
2019-06-12 09:00	23.9	23.5	53.8	365.0	85.9	23.1	0.0	104	8	1	20.6
2019-06-12 09:15	24.9	23.8	53.8	434.0	80.6	23.9	0.0	105	6	1	20.4
2019-06-12 09:30	25.8	24.3	53.6	506.0	77.9	24.5	0.0	114	4	1	20.4
2019-06-12 09:45	26.7	24.8	53.6	534.0	73.9	25.0	0.0	110	4	1	20.0
2019-06-12 10:00	27.7	25.3	53.5	630.0	67.2	25.9	0.0	105	4	0	19.3
2019-06-12 10:15	28.8	25.9	53.3	680.0	61.9	26.7	0.0	83	4	0	18.8
2019-06-12 10:30	29.7	26.6	53.1	689.0	61.6	26.8	0.0	142	6	1	18.8
2019-06-12 10:45	30.7	27.2	53.3	736.0	57.9	27.6	0.0	162	4	0	18.6
2019-06-12 11:00	31.7	27.9	53.5	796.0	57.4	27.7	0.0	108	4	0	18.5
2019-06-12 11:15	32.6	28.6	53.5	833.0	55.1	28.2	0.0	114	6	0	18.3
2019-06-12 11:30	33.6	29.2	53.5	847.0	56.5	28.2	0.0	110	8	1	18.7
2019-06-12 11:45	34.5	29.9	53.6	994.0	54.9	29.3	0.0	146	6	1	19.3
2019-06-12 12:00	35.6	30.6	53.6	867.0	54.7	28.9	0.0	139	8	1	18.9
2019-06-12 12:15	35.5	31.3	53.8	408.0	60.8	27.2	0.0	105	6	3	19.0
2019-06-12 12:30	35.6	31.6	53.8	723.0	56.5	28.7	0.0	107	9	1	19.2
2019-06-12 12:45	35.8	31.9	53.9	710.0	58.5	28.2	0.0	104	11	3	19.3
2019-06-12 13:00	36.6	32.2	53.8	1014.0	55.1	29.1	0.0	90	11	3	19.2
2019-06-12 13:15	37.4	32.7	53.9	842.0	54.6	29.3	0.0	112	9	1	19.2
2019-06-12 13:30	38.1	33.2	53.9	890.0	55.0	29.9	0.0	151	11	1	19.9
2019-06-12 13:45	38.7	33.7	53.8	1051.0	52.9	30.5	0.0	175	8	0	19.8
2019-06-12 14:00	39.7	34.3	53.8	986.0	53.2	30.1	0.0	86	8	1	19.5
2019-06-12 14:15	40.2	34.8	53.8	1027.0	52.3	30.3	0.0	93	9	3	19.4
2019-06-12 14:30	40.6	35.3	54.2	887.0	52.3	30.6	0.0	151	8	1	19.7
2019-06-12 14:45	40.9	35.8	54.3	788.0	52.6	29.9	0.0	84	11	3	19.2
2019-06-12 15:00	40.8	36.1	54.5	805.0	49.7	30.5	0.0	160	6	1	18.8
2019-06-12 15:15	40.9	36.4	54.5	841.0	48.6	30.9	0.0	176	9	1	18.8
2019-06-12 15:30	41.1	36.6	54.5	831.0	50.6	30.3	0.0	114	12	4	18.9
2019-06-12 15:45	41.3	36.8	54.5	858.0	48.3	30.5	0.0	110	11	3	18.3
2019-06-12 16:00	41.5	37.0	54.3	827.0	47.4	30.9	0.0	114	12	3	18.4
2019-06-12 16:15	41.6	37.3	54.5	780.0	48.1	30.8	0.0	104	8	3	18.6
2019-06-12 16:30	41.4	37.4	54.5	734.0	47.8	31.1	0.0	110	9	3	18.7
2019-06-12 16:45	41.2	37.6	54.5	691.0	47.0	30.9	0.0	97	11	3	18.3
2019-06-12 17:00	40.7	37.7	54.5	645.0	46.0	31.4	0.0	111	9	1	18.4
2019-06-12 17:15	40.1	37.6	54.5	596.0	45.8	31.4	0.0	79	9	3	18.3
2019-06-12 17:30	39.4	37.5	54.5	544.0	46.8	31.5	0.0	100	8	1	18.8
2019-06-12 17:45	38.8	37.3	54.6	497.0	46.3	31.4	0.0	98	8	1	18.5
2019-06-12 18:00	38.2	37.0	54.5	412.0	47.5	31.1	0.0	114	6	1	18.6
2019-06-12 18:15	37.2	36.7	54.6	340.0	46.0	31.4	0.0	76	6	3	18.4
2019-06-12 18:30	36.3	36.3	54.8	222.0	46.8	31.3	0.0	94	9	1	18.6
2019-06-12 18:45	35.4	35.9	54.8	218.0	47.9	31.3	0.0	91	6	1	18.9
2019-06-12 19:00	34.8	35.4	54.5	219.0	48.7	30.8	0.0	111	8	1	18.8
2019-06-12 19:15	34.2	34.9	54.5	170.0	49.7	30.7	0.0	104	6	1	19.0
2019-06-12 19:30	33.6	34.5	54.6	92.0	54.1	29.2	0.0	84	4	0	19.0
2019-06-12 19:45	33.1	34.1	54.8	121.0	54.3	29.6	0.0	98	4	0	19.4
2019-06-12 20:00	32.6	33.7	54.8	81.0	56.7	29.1	0.0	97	6	0	19.6
2019-06-12 20:15	32.2	33.3	54.8	34.0	57.5	27.7	0.0	153	8	1	18.5
2019-06-12 20:30	31.7	32.9	55.0	14.0	59.0	27.1	0.0	158	3	0	18.4
2019-06-12 20:45	31.2	32.6	55.0	1.0	64.1	26.1	0.0	158	1	0	18.8
2019-06-12 21:00	30.8	32.3	54.8	0.0	74.5	24.6	0.0	158	0	0	19.8
2019-06-12 21:15	30.4	31.9	54.8	0.0	69.4	25.1	0.0	151	8	1	19.1
2019-06-12 21:30	30.0	31.6	54.5	0.0	63.0	25.9	0.0	141	9	3	18.3
2019-06-12 21:45	29.7	31.3	54.5	0.0	64.7	25.6	0.0	149	6	1	18.5
2019-06-12 22:00	29.3	31.0	54.5	0.0	69.8	24.4	0.0	145	4	0	18.5
2019-06-12 22:15	28.9	30.7	54.5	0.0	75.4	23.4	0.0	139	3	0	18.8
2019-06-12 22:30	28.6	30.4	54.5	0.0	80.7	22.5	0.0	141	1	0	19.0
2019-06-12 22:45	28.3	30.1	54.5	0.0	83.4	21.9	0.0	141	1	0	19.0
2019-06-12 23:00	28.1	29.8	54.5	0.0	83.1	21.9	0.0	141	1	0	18.9
2019-06-12 23:15	27.8	29.6	54.5	0.0	85.2	21.6	0.0	141	1	0	19.0
2019-06-12 23:30	27.6	29.4	54.5	0.0	86.1	21.3	0.0	141	1	0	18.9
2019-06-12 23:45	27.3	29.2	54.5	0.0	89.1	20.7	0.0	141	0	0	18.8
2019-06-13 00:00	27.1	28.9	54.5	0.0	90.0	20.5	0.0	141	1	0	18.8
2019-06-13 00:15	26.9	28.7	54.5	0.0	91.5	20.2	0.0	141	0	0	18.8
2019-06-13 00:30	26.7	28.6	54.5	0.0	91.4	20.2	0.0	141	0	0	18.8
2019-06-13 00:45	26.6	28.3	54.5	0.0	90.6	20.3	0.0	134	1	0	18.7
2019-06-13 01:00	26.4	28.2	54.5	0.0	81.2	22.3	0.0	118	9	1	18.9
2019-06-13 01:15	26.3	28.0	54.5	0.0	73.1	23.4	0.0	129	11	4	18.3
2019-06-13 01:30	26.1	27.8	54.3	0.0	69.6	23.2	0.0	132	14	6	17.3
2019-06-13 01:45	25.9	27.7	54.2	0.0	68.9	22.9	0.0	135	9	4	16.9
2019-06-13 02:00	25.7	27.5	53.9	0.0	68.8	22.7	0.0	136	9	4	16.7
2019-06-13 02:15	25.4	27.3	53.9	0.0	67.4	22.7	0.0	142	11	4	16.3
2019-06-13 02:30	25.3	27.1	53.8	0.0	67.2	22.6	0.0	139	11	4	16.2
2019-06-13 02:45	25.1	26.9	53.8	0.0	68.0	22.2	0.0	144	12	3	16.0
2019-06-13 03:00	24.9	26.8	53.8	0.0	67.1	22.1	0.0	145	11	4	15.7
2019-06-13 03:15	24.8	26.7	53.8	0.0	66.4	22.1	0.0	153	11	3	15.5
2019-06-13 03:30	24.6	26.5	53.8	0.0	67.2	21.8	0.0	152	8	3	15.4
2019-06-13 03:45	24.4	26.3	53.8	0.0	66.5	21.7	0.0	152	8	3	15.2
2019-06-13 04:00	24.3	26.2	53.8	0.0	66.6	21.4	0.0	158	6	1	14.9
2019-06-13 04:15	24.2	26.1	53.8	0.0	66.6	21.2	0.0	158	6	1	14.7
2019-06-13 04:30	24.0	25.9	53.9	0.0	66.1	21.1	0.0	163	4	1	14.5
2019-06-13 04:45	23.8	25.8	53.9	0.0	66.7	20.8	0.0	153	6	1	14.4
2019-06-13 05:00	23.7	25.6	53.9	0.0	66.2	20.8	0.0	155	6	1	14.3
2019-06-13 05:15	23.6	25.5	54.2	0.0	66.6	20.7	0.0	158	4	1	14.3
2019-06-13 05:30	23.4	25.4	54.2	0.0	66.5	20.6	0.0	146	6	3	14.1
2019-06-13 05:45	23.3	25.2	54.2	0.0	67.4	20.3	0.0	156	6	1	14.1
2019-06-13 06:00	23.2	25.1	53.9	0.0	69.8	19.9	0.0	155	4	0	14.2
2019-06-13 06:15	23.1	25.0	54.2	0.0	72.2	19.4	0.0	156	4	0	14.3
2019-06-13 06:30	22.9	24.9	54.3	3.0	77.5	18.4	0.0	146	1	0	14.4
2019-06-13 06:45	22.9	24.8	54.2	14.0	83.1	17.7	0.0	141	0	0	14.8
2019-06-13 07:00	22.8	24.7	54.2	24.0	83.1	18.0	0.0	141	1	0	15.1
2019-06-13 07:15	22.9	24.6	53.8	50.0	77.7	19.6	0.0	139	4	0	15.6
2019-06-13 07:30	23.1	24.6	53.3	72.0	73.4	20.8	0.0	144	3	0	15.9
2019-06-13 07:45	23.3	24.6	53.3	155.0	70.0	22.1	0.0	149	3	0	16.4
2019-06-13 08:00	23.6	24.6	53.1	264.0	63.0	23.9	0.0	156	6	1	16.4
2019-06-13 08:15	23.8	24.7	53.1	269.0	62.2	24.4	0.0	159	6	1	16.7
2019-06-13 08:30	24.4	24.7	53.1	320.0	61.4	24.7	0.0	156	8	3	16.8
2019-06-13 08:45	25.3	24.9	53.0	373.0	58.4	25.5	0.0	166	8	1	16.7
2019-06-13 09:00	26.1	25.2	52.6	427.0	57.2	25.8	0.0	166	6	1	16.7
2019-06-13 09:15	27.1	25.6	52.4	480.0	56.2	26.2	0.0	165	9	3	16.8
2019-06-13 09:30	27.9	26.1	52.3	534.0	53.1	27.1	0.0	172	8	1	16.7
2019-06-13 09:45	28.9	26.5	52.3	584.0	51.0	27.6	0.0	184	6	1	16.6
2019-06-13 10:00	29.9	27.1	52.0	635.0	49.6	28.0	0.0	173	8	1	16.5
2019-06-13 10:15	30.8	27.6	52.0	686.0	48.8	27.9	0.0	163	11	3	16.1
2019-06-13 10:30	31.8	28.1	52.3	735.0	45.9	28.6	0.0	190	9	3	15.8
2019-06-13 10:45	32.7	28.8	52.3	755.0	45.2	28.6	0.0	223	11	3	15.6
2019-06-13 11:00	33.5	29.4	52.4	800.0	44.1	29.1	0.0	227	12	3	15.6
2019-06-13 11:15	34.4	29.9	52.7	862.0	43.4	29.3	0.0	217	8	3	15.6
2019-06-13 11:30	35.3	30.6	53.0	780.0	43.8	29.2	0.0	218	9	3	15.6
2019-06-13 11:45	36.0	31.2	53.1	897.0	43.3	29.7	0.0	242	9	3	15.9
2019-06-13 12:00	36.9	31.8	53.3	913.0	42.2	29.7	0.0	244	12	4	15.5
2019-06-13 12:15	37.7	32.4	53.1	909.0	41.2	29.8	0.0	235	12	3	15.2
2019-06-13 12:30	38.3	32.9	53.1	917.0	40.2	30.1	0.0	223	9	3	15.1
2019-06-13 12:45	39.1	33.6	53.1	990.0	37.7	30.8	0.0	232	8	1	14.7
2019-06-13 13:00	39.8	34.1	53.1	1002.0	38.2	30.8	0.0	238	9	1	14.9
2019-06-13 13:15	40.5	34.7	53.1	1006.0	38.9	30.6	0.0	160	9	3	15.0
2019-06-13 13:30	41.1	35.2	53.1	1007.0	37.5	31.2	0.0	180	8	1	15.0
2019-06-13 13:45	41.7	35.8	53.0	1007.0	39.1	30.8	0.0	122	11	1	15.3
2019-06-13 14:00	42.1	36.2	52.7	1001.0	36.6	31.4	0.0	183	8	1	14.8
2019-06-13 14:15	42.6	36.7	52.7	996.0	36.2	31.2	0.0	207	8	1	14.4
2019-06-13 14:30	42.9	37.1	52.7	981.0	38.4	31.0	0.0	149	8	3	15.2
2019-06-13 14:45	43.2	37.5	52.6	965.0	35.1	31.4	0.0	200	6	1	14.1
2019-06-13 15:00	43.3	37.8	52.6	947.0	35.2	31.7	0.0	155	9	1	14.4
2019-06-13 15:15	43.6	38.1	52.6	925.0	35.8	31.6	0.0	146	8	1	14.6
2019-06-13 15:30	43.6	38.4	52.7	895.0	34.8	31.5	0.0	247	6	0	14.1
2019-06-13 15:45	43.6	38.6	53.0	860.0	36.3	32.0	0.0	211	4	1	15.2
2019-06-13 16:00	43.6	38.8	53.1	826.0	35.8	32.2	0.0	232	6	0	15.1
2019-06-13 16:15	43.5	38.9	53.1	789.0	37.7	31.7	0.0	148	4	1	15.5
2019-06-13 16:30	43.3	39.1	53.1	643.0	37.6	31.7	0.0	251	9	1	15.5
2019-06-13 16:45	43.0	39.1	53.5	707.0	37.0	31.8	0.0	231	9	1	15.3
2019-06-13 17:00	42.6	39.1	53.6	660.0	38.3	31.4	0.0	227	6	1	15.5
2019-06-13 17:15	41.9	39.1	53.8	611.0	38.0	31.4	0.0	224	6	1	15.4
2019-06-13 17:30	41.3	38.9	53.8	558.0	37.1	31.3	0.0	261	9	1	14.9
2019-06-13 17:45	40.7	38.7	53.9	495.0	38.1	31.0	0.0	254	8	3	15.1
2019-06-13 18:00	39.6	38.4	53.8	447.0	38.9	31.1	0.0	238	6	1	15.5
2019-06-13 18:15	38.3	38.0	53.8	328.0	39.7	30.8	0.0	261	6	3	15.5
2019-06-13 18:30	37.1	37.5	54.2	218.0	39.1	30.6	0.0	251	9	1	15.1
2019-06-13 18:45	36.1	36.9	53.9	206.0	40.1	30.3	0.0	241	6	1	15.2
2019-06-13 19:00	35.3	36.3	53.5	180.0	40.9	30.3	0.0	220	4	0	15.5
2019-06-13 19:15	34.6	35.8	53.3	161.0	42.3	29.9	0.0	234	1	0	15.7
2019-06-13 19:30	33.9	35.3	53.5	153.0	45.5	29.4	0.0	237	3	0	16.4
2019-06-13 19:45	33.3	34.8	53.5	115.0	49.0	28.7	0.0	207	1	0	16.9
2019-06-13 20:00	32.7	34.4	53.6	68.0	53.8	27.6	0.0	201	1	0	17.4
2019-06-13 20:15	32.2	33.9	53.6	20.0	58.7	25.7	0.0	228	1	0	17.0
2019-06-13 20:30	31.6	33.5	53.8	5.0	62.1	24.4	0.0	230	3	0	16.7
2019-06-13 20:45	31.1	33.1	53.8	0.0	65.4	23.6	0.0	227	1	0	16.7
2019-06-13 21:00	30.6	32.7	53.8	0.0	65.9	23.2	0.0	234	1	0	16.5
2019-06-13 21:15	30.1	32.3	53.8	0.0	67.6	22.8	0.0	234	1	0	16.5
2019-06-13 21:30	29.7	31.9	53.8	0.0	72.2	21.9	0.0	234	0	0	16.7
2019-06-13 21:45	29.3	31.5	53.8	0.0	75.9	21.2	0.0	234	0	0	16.8
2019-06-13 22:00	28.9	31.2	53.8	0.0	72.3	21.6	0.0	234	1	0	16.4
2019-06-13 22:15	28.6	30.9	53.8	0.0	72.2	21.7	0.0	234	1	0	16.5
2019-06-13 22:30	28.3	30.6	53.8	0.0	72.2	21.5	0.0	234	3	0	16.3
2019-06-13 22:45	28.0	30.2	53.8	0.0	72.1	21.4	0.0	231	3	0	16.2
2019-06-13 23:00	27.7	29.9	53.5	0.0	72.1	21.4	0.0	227	3	0	16.2
2019-06-13 23:15	27.4	29.7	53.3	0.0	74.9	20.9	0.0	232	1	0	16.3
2019-06-13 23:30	27.2	29.4	53.1	0.0	74.2	20.9	0.0	237	1	0	16.1
2019-06-13 23:45	27.0	29.2	53.1	0.0	75.2	20.7	0.0	237	3	0	16.1
2019-06-14 00:00	26.8	28.9	53.1	0.0	75.9	20.5	0.0	235	3	0	16.1
2019-06-14 00:15	26.6	28.7	53.1	0.0	76.5	20.5	0.0	234	3	0	16.2
2019-06-14 00:30	26.4	28.5	53.1	0.0	75.6	20.5	0.0	231	3	0	16.0
2019-06-14 00:45	26.2	28.3	53.1	0.0	75.7	20.4	0.0	240	3	0	16.0
2019-06-14 01:00	26.1	28.2	53.1	0.0	76.9	20.1	0.0	249	3	0	15.9
2019-06-14 01:15	25.8	27.9	53.1	0.0	82.0	19.1	0.0	248	0	0	16.0
2019-06-14 01:30	25.7	27.8	53.1	0.0	81.2	19.2	0.0	248	0	0	15.9
2019-06-14 01:45	25.5	27.6	53.1	0.0	85.3	18.4	0.0	248	0	0	15.9
2019-06-14 02:00	25.3	27.4	53.1	0.0	87.4	17.9	0.0	248	0	0	15.8
2019-06-14 02:15	25.2	27.2	53.1	0.0	82.1	18.9	0.0	248	1	0	15.8
2019-06-14 02:30	25.0	27.1	53.1	0.0	78.7	19.4	0.0	247	1	0	15.6
2019-06-14 02:45	24.9	26.9	53.0	0.0	78.2	19.5	0.0	231	1	0	15.6
2019-06-14 03:00	24.8	26.8	52.7	0.0	78.9	19.3	0.0	225	1	0	15.5
2019-06-14 03:15	24.7	26.7	52.6	0.0	82.2	18.7	0.0	225	0	0	15.6
2019-06-14 03:30	24.6	26.6	52.4	0.0	85.9	18.2	0.0	225	0	0	15.8
2019-06-14 03:45	24.4	26.4	52.6	0.0	86.5	18.2	0.0	225	0	0	15.9
2019-06-14 04:00	24.3	26.3	52.6	0.0	86.7	18.1	0.0	225	0	0	15.8
2019-06-14 04:15	24.2	26.2	52.7	0.0	85.5	18.3	0.0	225	0	0	15.8
2019-06-14 04:30	24.2	26.1	52.6	0.0	87.0	18.2	0.0	225	0	0	16.0
2019-06-14 04:45	24.1	25.9	52.4	0.0	87.2	18.0	0.0	225	0	0	15.8
2019-06-14 05:00	23.9	25.8	52.6	0.0	86.2	18.1	0.0	244	3	0	15.8
2019-06-14 05:15	23.8	25.7	52.7	0.0	85.3	18.2	0.0	319	3	0	15.7
2019-06-14 05:30	23.7	25.6	52.7	0.0	87.1	17.7	0.0	309	1	0	15.5
2019-06-14 05:45	23.6	25.5	52.7	0.0	89.2	17.6	0.0	309	1	0	15.8
2019-06-14 06:00	23.5	25.4	52.6	0.0	94.6	16.6	0.0	309	0	0	15.7
2019-06-14 06:15	23.4	25.3	52.6	0.0	96.1	16.4	0.0	309	0	0	15.8
2019-06-14 06:30	23.3	25.2	52.7	1.0	96.7	16.5	0.0	338	0	0	16.0
2019-06-14 06:45	23.3	25.1	52.7	9.0	96.4	16.8	0.0	333	0	0	16.2
2019-06-14 07:00	23.3	25.0	52.6	22.0	94.6	17.4	0.0	319	0	0	16.5
