FRMI
                    	Temperature (*C)	Temperature (*C)	Soil Moist-VWC (%VWC)	Solar Rad (wat/m2)	RH (%)	Temperature (*C)	Rainfall (mm)	Wind Dir (Deg)	Wind Gust (km/h)	Wind Speed (km/h)	Dew Point (*C)
2019-09-01 22:00	20.7	21.9	0.0	0.0	95.3	16.5	0.0	201	0	0	15.7
2019-09-01 22:30	20.0	21.5	0.0	0.0	96.3	15.4	0.0	201	0	0	14.8
2019-09-01 23:00	19.4	21.1	0.0	0.0	97.0	15.1	0.0	201	0	0	14.6
2019-09-01 23:30	19.0	20.7	0.0	0.0	97.7	14.7	0.0	201	0	0	14.3
2019-09-02 00:00	18.7	20.3	0.0	0.0	98.0	14.0	0.0	201	0	0	13.7
2019-09-02 00:30	18.3	20.1	0.0	0.0	98.2	13.8	0.0	201	0	0	13.5
2019-09-02 01:00	18.1	19.8	0.2	0.0	98.4	13.8	0.0	201	0	0	13.6
2019-09-02 01:30	17.8	19.6	0.4	0.0	98.6	14.3	0.0	201	1	0	14.1
2019-09-02 02:00	17.6	19.3	0.3	0.0	98.7	13.9	0.0	201	0	0	13.7
2019-09-02 02:30	17.3	19.1	0.4	0.0	98.8	13.5	0.0	201	0	0	13.3
2019-09-02 03:00	17.1	18.8	0.3	0.0	98.9	13.6	0.0	201	0	0	13.4
2019-09-02 03:30	16.9	18.6	0.4	0.0	98.9	13.7	0.0	201	0	0	13.5
2019-09-02 04:00	16.8	18.4	0.2	0.0	99.0	13.8	0.0	201	0	0	13.6
2019-09-02 04:30	16.6	18.3	0.2	0.0	99.1	13.1	0.0	201	0	0	13.0
2019-09-02 05:00	16.5	18.1	0.4	0.0	99.1	13.5	0.0	200	0	0	13.4
2019-09-02 05:30	16.4	17.9	0.5	0.0	99.1	14.1	0.0	197	1	0	14.0
2019-09-02 06:00	16.3	17.8	0.3	0.0	99.2	13.6	0.0	197	0	0	13.5
2019-09-02 06:30	16.2	17.7	0.0	2.0	99.2	13.5	0.0	197	0	0	13.4
2019-09-02 07:00	16.2	17.7	0.0	40.0	99.2	15.1	0.0	197	0	0	15.0
2019-09-02 07:30	16.6	17.7	0.0	121.0	98.5	16.8	0.0	201	3	0	16.6
2019-09-02 08:00	17.8	17.8	0.0	196.0	94.3	18.1	0.0	225	6	0	17.2
2019-09-02 08:30	19.6	18.4	0.0	274.0	90.2	19.5	0.0	238	4	0	17.8
2019-09-02 09:00	21.4	19.2	0.0	364.0	85.3	20.8	0.0	217	8	1	18.2
2019-09-02 09:30	23.1	20.2	0.0	455.0	79.6	22.2	0.0	232	8	1	18.5
2019-09-02 10:00	24.7	21.2	0.0	537.0	76.0	23.2	0.0	223	8	1	18.7
2019-09-02 10:30	26.2	22.3	0.0	611.0	71.5	24.3	0.0	241	8	1	18.8
2019-09-02 11:00	27.5	23.3	0.0	683.0	68.6	25.1	0.0	244	9	3	18.9
2019-09-02 11:30	28.8	24.3	0.0	657.0	64.0	26.2	0.0	266	6	1	18.8
2019-09-02 12:00	28.5	24.9	0.0	415.0	66.5	25.2	0.0	259	6	1	18.5
2019-09-02 12:30	28.2	25.1	0.0	445.0	65.7	25.5	0.0	223	4	0	18.6
2019-09-02 13:00	29.3	25.3	0.0	680.0	64.3	25.9	0.0	206	6	1	18.6
2019-09-02 13:30	30.3	26.1	0.0	529.0	62.4	26.4	0.0	208	8	0	18.6
2019-09-02 14:00	31.4	26.6	0.0	678.0	59.4	27.3	0.0	206	6	0	18.7
2019-09-02 14:30	33.2	27.6	0.0	633.0	60.0	27.3	0.0	194	9	1	18.9
2019-09-02 15:00	32.9	28.2	0.0	556.0	60.2	26.9	0.0	214	8	3	18.5
2019-09-02 15:30	33.4	28.6	0.0	669.0	58.1	27.7	0.0	194	11	1	18.7
2019-09-02 16:00	33.3	29.1	0.0	480.0	58.8	27.3	0.0	199	9	1	18.5
2019-09-02 16:30	33.4	29.4	0.0	473.0	59.6	27.6	0.0	199	9	1	19.0
2019-09-02 17:00	32.9	29.6	0.0	423.0	60.1	27.6	0.0	186	9	3	19.2
2019-09-02 17:30	32.1	29.4	0.0	325.0	61.3	27.2	0.0	199	8	1	19.1
2019-09-02 18:00	30.7	29.1	0.0	230.0	64.5	26.4	0.0	200	8	1	19.2
2019-09-02 18:30	29.1	28.5	0.0	144.0	66.2	25.8	0.0	189	6	1	19.0
2019-09-02 19:00	27.4	27.8	0.0	69.0	69.6	24.8	0.0	183	6	0	18.9
2019-09-02 19:30	26.1	26.9	0.0	12.0	75.7	22.8	0.0	176	1	0	18.3
2019-09-02 20:00	24.9	26.1	0.0	0.0	85.9	20.5	0.0	177	0	0	18.1
2019-09-02 20:30	24.0	25.3	0.0	0.0	92.3	19.2	0.0	176	1	0	17.9
2019-09-02 21:00	23.3	24.6	0.0	0.0	92.2	18.6	0.0	175	0	0	17.3
2019-09-02 21:30	22.7	24.0	0.0	0.0	94.5	18.0	0.0	175	0	0	17.1
2019-09-02 22:00	22.1	23.5	0.0	0.0	94.2	18.1	0.0	175	0	0	17.2
2019-09-02 22:30	21.7	23.1	0.0	0.0	93.6	18.0	0.0	175	0	0	17.0
2019-09-02 23:00	21.3	22.7	0.0	0.0	93.1	18.1	0.0	175	0	0	17.0
2019-09-02 23:30	20.9	22.3	0.0	0.0	92.2	18.6	0.0	173	1	0	17.3
2019-09-03 00:00	20.7	22.0	0.0	0.0	92.7	18.3	0.0	163	3	0	17.1
2019-09-03 00:30	20.4	21.7	0.0	0.0	94.5	17.9	0.0	163	0	0	17.0
2019-09-03 01:00	20.3	21.5	0.0	0.0	93.8	18.2	0.0	162	1	0	17.2
2019-09-03 01:30	20.1	21.3	0.0	0.0	92.9	18.3	0.0	158	3	0	17.1
2019-09-03 02:00	19.9	21.1	0.0	0.0	93.6	17.9	0.0	158	1	0	16.9
2019-09-03 02:30	19.7	20.9	0.0	0.0	93.5	18.1	0.0	156	4	0	17.0
2019-09-03 03:00	19.7	20.7	0.0	0.0	91.6	18.7	0.0	136	9	3	17.3
2019-09-03 03:30	19.7	20.6	0.0	0.0	91.2	18.8	0.0	139	11	3	17.3
2019-09-03 04:00	19.6	20.6	0.0	0.0	92.0	18.4	0.0	142	9	1	17.1
2019-09-03 04:30	19.4	20.4	0.0	0.0	91.7	18.3	0.0	121	8	1	16.9
2019-09-03 05:00	19.6	20.4	0.0	0.0	90.1	18.8	0.0	112	4	0	17.1
2019-09-03 05:30	19.7	20.4	0.0	0.0	90.7	18.7	0.0	136	3	0	17.1
2019-09-03 06:00	19.8	20.4	0.0	0.0	93.3	18.3	0.5	293	4	0	17.2
2019-09-03 06:30	19.8	20.4	0.1	0.0	95.0	18.1	0.7	175	4	0	17.3
2019-09-03 07:00	19.7	20.3	0.9	0.0	94.0	18.4	1.7	101	8	0	17.4
2019-09-03 07:30	19.6	20.3	0.0	0.0	96.1	18.1	0.5	203	4	0	17.5
2019-09-03 08:00	19.6	20.3	0.0	0.0	96.5	18.1	0.2	207	14	1	17.5
2019-09-03 08:30	19.4	20.2	0.4	0.0	93.9	18.7	1.5	121	33	19	17.7
2019-09-03 09:00	19.4	20.1	0.0	1.0	89.8	19.4	0.2	129	49	17	17.7
2019-09-03 09:30	19.5	20.1	0.0	7.0	89.0	19.8	0.0	136	20	9	17.9
2019-09-03 10:00	19.7	20.1	0.0	32.0	89.0	19.9	0.0	138	22	11	18.0
2019-09-03 10:30	20.0	20.2	0.0	91.0	88.1	20.2	0.0	145	32	12	18.2
2019-09-03 11:00	20.3	20.4	0.0	79.0	89.4	20.4	0.0	144	27	12	18.6
2019-09-03 11:30	20.7	20.6	0.0	86.0	89.3	20.7	0.0	145	22	9	18.9
2019-09-03 12:00	20.8	20.7	0.0	81.0	88.0	20.9	0.0	144	19	8	18.8
2019-09-03 12:30	21.0	20.8	0.0	113.0	87.8	20.9	0.0	129	22	8	18.8
2019-09-03 13:00	21.3	21.0	0.0	108.0	87.3	21.4	0.0	139	20	9	19.2
2019-09-03 13:30	21.5	21.2	0.0	96.0	87.0	21.6	0.0	139	25	11	19.3
2019-09-03 14:00	21.9	21.3	0.0	201.0	85.9	22.3	0.0	148	20	9	19.8
2019-09-03 14:30	22.4	21.6	0.0	95.0	87.0	22.6	0.0	162	16	6	20.3
2019-09-03 15:00	22.4	21.8	0.0	88.0	92.2	22.2	0.0	184	12	4	20.9
2019-09-03 15:30	22.9	22.0	0.0	265.0	93.4	22.6	0.0	141	16	4	21.5
2019-09-03 16:00	23.8	22.5	0.0	200.0	91.4	23.4	0.0	129	22	8	21.9
2019-09-03 16:30	24.2	22.8	0.0	300.0	87.4	25.0	0.0	163	17	6	22.8
2019-09-03 17:00	25.7	23.4	0.0	377.0	82.2	26.8	0.0	163	16	6	23.5
2019-09-03 17:30	26.0	24.1	0.0	300.0	80.6	27.2	0.0	158	17	8	23.6
2019-09-03 18:00	25.7	24.3	0.0	216.0	80.5	27.2	0.0	165	12	6	23.5
2019-09-03 18:30	25.1	24.4	0.0	130.0	82.2	26.8	0.0	170	14	6	23.5
2019-09-03 19:00	24.4	24.2	0.0	52.0	84.9	26.1	0.0	182	16	6	23.4
2019-09-03 19:30	23.9	23.9	0.0	13.0	86.9	25.5	0.0	196	14	4	23.2
2019-09-03 20:00	23.4	23.6	0.0	0.0	83.0	24.9	0.0	214	12	4	21.8
2019-09-03 20:30	22.7	23.2	0.0	0.0	81.3	23.8	0.0	223	11	4	20.4
2019-09-03 21:00	22.1	22.8	0.0	0.0	79.0	23.6	0.0	231	17	6	19.7
2019-09-03 21:30	21.6	22.4	0.0	0.0	78.9	23.2	0.0	245	22	6	19.3
2019-09-03 22:00	21.2	22.0	0.0	0.0	79.9	22.3	0.0	245	11	4	18.7
2019-09-03 22:30	20.7	21.7	0.0	0.0	78.5	21.4	0.0	248	12	4	17.5
2019-09-03 23:00	20.0	21.3	0.0	0.0	73.8	20.6	0.0	252	11	4	15.8
2019-09-03 23:30	19.3	20.8	0.0	0.0	72.2	19.8	0.0	265	11	3	14.6
2019-09-04 00:00	18.8	20.4	0.0	0.0	73.5	18.9	0.0	256	9	1	14.1
2019-09-04 00:30	18.3	20.0	0.0	0.0	76.6	17.8	0.0	251	6	0	13.6
2019-09-04 01:00	17.9	19.7	0.0	0.0	77.8	17.4	0.0	249	6	1	13.5
2019-09-04 01:30	17.6	19.3	0.0	0.0	80.5	16.8	0.0	248	6	0	13.4
2019-09-04 02:00	17.3	19.0	0.0	0.0	83.1	16.2	0.0	245	6	0	13.3
2019-09-04 02:30	17.0	18.7	0.0	0.0	85.8	15.6	0.0	251	4	0	13.2
2019-09-04 03:00	16.8	18.5	0.0	0.0	87.6	15.3	0.0	238	6	0	13.3
2019-09-04 03:30	16.6	18.3	0.0	0.0	87.8	14.9	0.0	261	6	0	12.9
2019-09-04 04:00	16.3	18.0	0.0	0.0	84.7	15.1	0.0	278	8	1	12.5
2019-09-04 04:30	16.0	17.8	0.0	0.0	86.7	14.4	0.0	286	8	0	12.2
2019-09-04 05:00	15.8	17.6	0.0	0.0	90.4	13.4	0.0	290	3	0	11.9
2019-09-04 05:30	15.6	17.3	0.0	0.0	92.6	12.8	0.0	295	4	0	11.6
2019-09-04 06:00	15.3	17.2	0.0	0.0	93.6	12.4	0.0	297	1	0	11.4
2019-09-04 06:30	15.1	17.0	0.0	2.0	95.2	11.8	0.0	304	0	0	11.1
2019-09-04 07:00	15.1	16.8	0.0	44.0	94.3	12.3	0.0	302	0	0	11.4
2019-09-04 07:30	15.2	16.8	0.0	133.0	87.8	14.6	0.0	289	3	0	12.6
2019-09-04 08:00	15.9	16.8	0.0	203.0	83.6	15.9	0.0	282	8	0	13.1
2019-09-04 08:30	17.4	17.0	0.0	286.0	79.2	17.1	0.0	296	11	1	13.5
2019-09-04 09:00	19.2	17.6	0.0	379.0	74.8	18.1	0.0	300	9	3	13.6
2019-09-04 09:30	20.8	18.4	0.0	463.0	71.2	19.3	0.0	306	11	1	14.0
2019-09-04 10:00	22.4	19.4	0.0	576.0	68.7	20.2	0.0	299	9	3	14.3
2019-09-04 10:30	24.2	20.4	0.0	683.0	65.4	21.0	0.0	299	9	3	14.3
2019-09-04 11:00	25.2	21.5	0.0	560.0	64.9	21.2	0.0	314	9	1	14.3
2019-09-04 11:30	25.3	22.2	0.0	505.0	65.2	20.9	0.0	309	6	1	14.1
2019-09-04 12:00	25.6	22.6	0.0	530.0	62.8	21.6	0.0	302	6	0	14.2
2019-09-04 12:30	26.3	23.1	0.0	502.0	62.6	21.6	0.0	252	4	0	14.2
2019-09-04 13:00	26.1	23.5	0.0	411.0	61.3	21.9	0.0	306	6	0	14.1
2019-09-04 13:30	26.2	23.7	0.0	498.0	61.3	22.2	0.0	314	8	1	14.4
2019-09-04 14:00	26.7	24.1	0.0	485.0	60.9	22.3	0.0	302	8	1	14.4
2019-09-04 14:30	26.1	24.2	0.0	373.0	60.7	22.2	0.0	309	4	0	14.2
2019-09-04 15:00	26.1	24.1	0.0	425.0	60.5	22.3	0.0	299	8	1	14.3
2019-09-04 15:30	25.9	24.1	0.0	308.0	67.2	20.7	0.0	176	9	1	14.4
2019-09-04 16:00	25.6	24.0	0.0	372.0	65.4	21.3	0.0	280	6	0	14.5
2019-09-04 16:30	26.2	24.2	0.0	304.0	65.5	21.1	0.0	323	8	1	14.4
2019-09-04 17:00	24.8	24.1	0.0	201.0	69.6	19.9	0.0	319	8	1	14.2
2019-09-04 17:30	24.3	23.8	0.0	187.0	69.8	19.7	0.0	299	6	1	14.0
2019-09-04 18:00	23.4	23.4	0.0	110.0	71.6	19.0	0.0	271	6	0	13.7
2019-09-04 18:30	22.5	23.0	0.0	55.0	73.7	18.3	0.0	312	4	0	13.5
2019-09-04 19:00	21.6	22.6	0.0	28.0	75.8	17.6	0.0	264	6	0	13.3
2019-09-04 19:30	20.8	22.0	0.0	6.0	76.0	17.0	0.0	249	4	0	12.7
2019-09-04 20:00	20.2	21.5	0.0	0.0	79.5	16.4	0.0	350	3	0	12.8
2019-09-04 20:30	19.7	21.1	0.0	0.0	80.7	15.9	0.0	357	3	0	12.6
2019-09-04 21:00	19.4	20.8	0.0	0.0	84.3	15.4	0.0	357	1	0	12.8
2019-09-04 21:30	19.1	20.4	0.0	0.0	85.9	15.3	0.0	358	0	0	13.0
2019-09-04 22:00	18.8	20.3	0.0	0.0	85.7	14.8	0.0	358	1	0	12.4
2019-09-04 22:30	18.3	19.9	0.0	0.0	92.2	13.6	0.0	358	0	0	12.4
2019-09-04 23:00	17.9	19.6	0.0	0.0	94.7	13.1	0.0	358	0	0	12.3
2019-09-04 23:30	18.1	19.4	0.0	0.0	94.2	14.1	0.0	358	0	0	13.2
2019-09-05 00:00	18.2	19.3	0.0	0.0	91.2	14.7	0.0	358	0	0	13.3
2019-09-05 00:30	18.1	19.3	0.0	0.0	91.2	14.8	0.0	358	0	0	13.4
2019-09-05 01:00	18.1	19.2	0.0	0.0	91.4	14.7	0.0	358	0	0	13.3
2019-09-05 01:30	17.8	19.1	0.0	0.0	92.1	14.2	0.0	358	0	0	12.9
2019-09-05 02:00	17.1	18.8	0.0	0.0	94.4	12.4	0.0	358	0	0	11.5
2019-09-05 02:30	16.5	18.4	0.0	0.0	96.0	11.7	0.0	358	0	0	11.1
2019-09-05 03:00	16.1	18.1	0.0	0.0	95.6	11.3	0.0	358	0	0	10.6
2019-09-05 03:30	15.7	17.7	0.0	0.0	96.4	10.3	0.0	358	0	0	9.8
2019-09-05 04:00	15.8	17.5	0.0	0.0	97.2	11.4	0.0	358	0	0	11.0
2019-09-05 04:30	16.0	17.5	0.0	0.0	97.4	12.0	0.0	358	0	0	11.6
2019-09-05 05:00	15.8	17.4	0.0	0.0	97.6	11.4	0.0	358	0	0	11.0
2019-09-05 05:30	15.7	17.3	0.0	0.0	97.7	11.3	0.0	358	0	0	10.9
2019-09-05 06:00	15.1	17.1	0.0	0.0	97.7	10.1	0.0	358	0	0	9.8
2019-09-05 06:30	14.6	16.8	0.0	2.0	97.9	9.9	0.0	358	0	0	9.6
2019-09-05 07:00	14.3	16.4	0.0	39.0	97.9	9.7	0.0	358	0	0	9.4
2019-09-05 07:30	14.5	16.3	0.0	131.0	94.4	12.3	0.0	358	0	0	11.4
2019-09-05 08:00	15.2	16.3	0.0	206.0	90.7	14.0	0.0	334	3	0	12.5
2019-09-05 08:30	17.1	16.5	0.0	280.0	84.0	15.7	0.0	300	1	0	13.0
2019-09-05 09:00	18.7	17.1	0.0	240.0	78.5	16.7	0.0	303	1	0	12.9
2019-09-05 09:30	19.5	17.7	0.0	263.0	76.1	17.2	0.0	302	1	0	12.9
2019-09-05 10:00	20.4	18.4	0.0	299.0	69.6	18.1	0.0	334	4	0	12.5
2019-09-05 10:30	21.2	19.1	0.0	306.0	66.3	18.3	0.0	70	4	0	11.9
2019-09-05 11:00	22.1	19.7	0.0	364.0	64.5	18.8	0.0	297	4	0	12.0
2019-09-05 11:30	24.3	20.3	25.5	798.0	59.9	20.4	0.0	283	4	0	12.3
2019-09-05 12:00	27.3	21.6	35.3	637.0	59.4	20.4	0.0	136	4	0	12.2
2019-09-05 12:30	28.7	22.7	34.4	817.0	57.1	21.6	0.0	282	3	0	12.7
2019-09-05 13:00	30.7	23.9	33.7	800.0	57.2	21.7	0.0	134	6	0	12.9
2019-09-05 13:30	32.1	25.1	33.5	815.0	54.4	22.1	0.0	207	6	0	12.5
2019-09-05 14:00	32.9	26.1	33.0	794.0	55.0	22.6	0.0	162	6	0	13.1
2019-09-05 14:30	33.7	27.0	33.0	765.0	52.4	23.2	0.0	151	3	0	12.9
2019-09-05 15:00	34.1	27.8	33.0	715.0	52.1	23.4	0.0	199	4	0	13.0
2019-09-05 15:30	34.1	28.3	33.0	652.0	51.2	23.9	0.0	196	4	0	13.2
2019-09-05 16:00	33.7	28.7	32.6	571.0	52.1	24.1	0.0	144	4	0	13.7
2019-09-05 16:30	33.1	28.8	32.6	486.0	51.9	24.3	0.0	128	4	0	13.8
2019-09-05 17:00	32.3	28.8	32.0	397.0	49.5	24.7	0.0	90	3	0	13.4
2019-09-05 17:30	31.1	28.6	31.9	300.0	51.9	24.7	0.0	190	6	0	14.2
2019-09-05 18:00	29.4	28.1	31.7	213.0	56.0	23.3	0.0	129	6	0	14.0
2019-09-05 18:30	27.6	27.4	31.1	129.0	59.8	22.8	0.0	156	4	0	14.6
2019-09-05 19:00	25.7	26.6	31.1	55.0	65.5	21.0	0.0	162	1	0	14.3
2019-09-05 19:30	24.3	25.7	31.1	8.0	73.8	18.6	0.0	158	3	0	13.8
2019-09-05 20:00	23.1	24.7	30.7	0.0	78.9	17.6	0.0	146	3	0	13.9
2019-09-05 20:30	22.3	23.9	30.4	0.0	83.6	16.7	0.0	145	1	0	13.9
2019-09-05 21:00	21.6	23.3	30.2	0.0	82.0	16.9	0.0	129	3	0	13.8
2019-09-05 21:30	21.1	22.7	30.0	0.0	80.7	17.1	0.0	110	4	0	13.8
2019-09-05 22:00	20.6	22.2	29.7	0.0	81.8	16.9	0.0	100	4	0	13.8
2019-09-05 22:30	20.2	21.8	29.7	0.0	83.0	16.4	0.0	115	3	0	13.5
2019-09-05 23:00	19.9	21.4	29.4	0.0	82.2	16.7	0.0	122	4	0	13.6
2019-09-05 23:30	19.8	21.2	29.3	0.0	82.3	16.8	0.0	125	6	0	13.8
2019-09-06 00:00	19.5	20.9	29.3	0.0	84.4	16.4	0.0	139	3	0	13.8
2019-09-06 00:30	19.6	20.7	29.3	0.0	83.9	16.9	0.0	145	3	0	14.2
2019-09-06 01:00	19.7	20.6	29.1	0.0	81.9	17.5	0.0	132	9	0	14.4
2019-09-06 01:30	19.7	20.6	28.8	0.0	81.1	17.6	0.0	129	8	1	14.3
2019-09-06 02:00	19.6	20.4	28.8	0.0	80.3	17.7	0.0	124	8	1	14.3
2019-09-06 02:30	19.6	20.4	28.8	0.0	79.7	17.7	0.0	122	11	1	14.1
2019-09-06 03:00	19.4	20.3	28.8	0.0	79.7	17.7	0.0	125	8	1	14.1
2019-09-06 03:30	19.3	20.2	28.4	0.0	80.1	17.6	0.0	124	12	1	14.1
2019-09-06 04:00	19.2	20.1	28.2	0.0	81.4	17.5	0.0	125	8	1	14.3
2019-09-06 04:30	19.2	19.9	28.2	0.0	81.0	17.7	0.0	132	8	1	14.4
2019-09-06 05:00	19.1	19.9	28.2	0.0	79.8	17.9	0.0	138	11	3	14.4
2019-09-06 05:30	19.1	19.8	28.2	0.0	80.6	18.0	0.0	158	9	1	14.6
2019-09-06 06:00	19.1	19.8	28.2	0.0	82.4	17.8	0.0	149	9	1	14.8
2019-09-06 06:30	19.1	19.7	28.2	0.0	84.0	17.8	0.0	152	8	1	15.1
2019-09-06 07:00	19.1	19.7	28.2	9.0	84.9	17.7	0.0	159	6	1	15.1
2019-09-06 07:30	19.3	19.7	28.2	23.0	85.3	17.9	0.0	170	6	0	15.4
2019-09-06 08:00	19.6	19.8	28.2	50.0	85.3	18.3	0.0	189	9	1	15.8
2019-09-06 08:30	20.2	19.9	28.2	106.0	85.0	18.9	0.0	208	8	1	16.3
2019-09-06 09:00	20.7	20.2	28.1	118.0	85.9	19.1	0.0	225	11	3	16.7
2019-09-06 09:30	21.1	20.4	28.1	115.0	87.1	19.6	0.0	249	9	3	17.4
2019-09-06 10:00	21.5	20.7	28.1	167.0	85.4	20.1	0.0	271	16	6	17.6
2019-09-06 10:30	23.2	21.1	27.9	364.0	78.4	21.8	0.0	278	12	6	17.9
2019-09-06 11:00	24.8	21.9	27.9	391.0	74.5	22.4	0.0	275	16	8	17.6
2019-09-06 11:30	24.4	22.4	27.9	202.0	76.2	21.6	0.0	279	19	6	17.2
2019-09-06 12:00	24.0	22.6	27.8	181.0	76.4	21.3	0.0	280	19	6	17.0
2019-09-06 12:30	23.9	22.6	27.8	168.0	75.1	21.1	0.0	279	17	6	16.5
2019-09-06 13:00	23.7	22.6	27.8	182.0	75.2	20.9	0.0	279	12	6	16.3
2019-09-06 13:30	23.6	22.6	27.8	175.0	74.9	20.8	0.0	283	16	6	16.2
2019-09-06 14:00	24.0	22.6	27.8	241.0	72.3	21.3	0.0	285	19	6	16.1
2019-09-06 14:30	24.0	22.7	27.7	269.0	72.6	21.0	0.0	280	19	8	15.9
2019-09-06 15:00	24.8	22.9	27.7	225.0	70.9	21.1	0.0	283	17	6	15.6
2019-09-06 15:30	24.1	23.0	27.8	174.0	73.1	20.4	0.0	285	17	6	15.4
2019-09-06 16:00	23.8	22.9	27.8	160.0	72.6	20.1	0.0	292	17	8	15.0
2019-09-06 16:30	23.2	22.7	27.8	95.0	73.9	19.5	0.0	289	17	4	14.7
2019-09-06 17:00	22.9	22.5	27.5	122.0	73.1	19.6	0.0	282	12	4	14.6
2019-09-06 17:30	22.6	22.3	27.3	76.0	73.9	19.4	0.0	286	9	1	14.6
2019-09-06 18:00	22.2	22.1	27.4	36.0	75.0	19.2	0.0	286	8	1	14.7
2019-09-06 18:30	21.6	21.8	27.3	22.0	75.9	18.9	0.0	285	6	0	14.6
