FRMI
                    	Temperature (*C)	Temperature (*C)	Soil Moist-VWC (%VWC)	Solar Rad (wat/m2)	RH (%)	Temperature (*C)	Rainfall (mm)	Wind Dir (Deg)	Wind Gust (km/h)	Wind Speed (km/h)	Dew Point (*C)
2020-04-11 11:00	16.3	10.8	30.6	646.0	42.1	12.4	0.0	98	22	9	-0.1
2020-04-11 11:30	18.2	11.8	31.1	722.0	38.8	13.4	0.0	105	22	11	-0.4
2020-04-11 12:00	19.9	12.9	31.2	791.0	36.7	14.3	0.0	112	22	12	-0.3
2020-04-11 12:30	21.5	14.0	31.2	841.0	36.5	15.4	0.0	124	24	11	0.6
2020-04-11 13:00	21.1	14.8	31.8	524.0	36.6	15.3	0.0	125	25	12	0.5
2020-04-11 13:30	20.3	15.1	31.7	618.0	37.0	15.8	0.0	127	24	11	1.1
2020-04-11 14:00	21.6	15.6	31.7	650.0	36.8	16.6	0.0	122	25	11	1.8
2020-04-11 14:30	21.4	16.1	31.8	520.0	36.8	16.8	0.0	115	20	11	1.9
2020-04-11 15:00	19.3	16.1	31.7	210.0	35.8	16.5	0.0	118	19	9	1.3
2020-04-11 15:30	17.1	15.6	31.3	120.0	37.3	16.2	0.0	131	17	9	1.6
2020-04-11 16:00	16.6	15.0	31.0	166.0	36.3	16.6	0.0	134	19	9	1.6
2020-04-11 16:30	15.8	14.6	31.1	98.0	36.5	16.4	0.0	124	14	6	1.5
2020-04-11 17:00	14.7	14.2	31.1	79.0	44.5	15.8	0.0	155	25	12	3.7
2020-04-11 17:30	14.1	13.7	31.2	79.0	52.9	14.8	0.0	118	19	3	5.3
2020-04-11 18:00	13.4	13.3	31.7	35.0	59.6	13.8	0.2	80	6	0	6.1
2020-04-11 18:30	12.7	12.9	31.5	35.0	61.8	13.4	0.0	9	4	0	6.2
2020-04-11 19:00	12.3	12.6	31.2	9.0	61.3	13.4	0.0	39	6	0	6.1
2020-04-11 19:30	11.8	12.3	31.2	0.0	63.4	12.9	0.0	242	16	0	6.1
2020-04-11 20:00	11.2	12.0	31.2	0.0	51.8	14.0	0.0	135	25	11	4.2
2020-04-11 20:30	10.6	11.6	31.3	0.0	75.5	11.2	1.5	176	32	14	7.0
2020-04-11 21:00	10.3	11.3	30.9	0.0	90.0	9.6	1.0	139	16	4	8.0
2020-04-11 21:30	10.2	11.1	30.9	0.0	91.9	9.4	0.0	132	9	1	8.1
2020-04-11 22:00	10.2	10.9	31.1	0.0	92.3	9.4	0.5	124	16	4	8.2
2020-04-11 22:30	9.9	10.8	31.2	0.0	91.6	9.2	0.0	132	24	9	7.9
2020-04-11 23:00	9.7	10.7	31.2	0.0	92.5	8.8	0.0	135	25	14	7.7
2020-04-11 23:30	9.5	10.5	31.7	0.0	92.3	8.7	0.2	118	22	9	7.5
2020-04-12 00:00	9.4	10.4	32.1	0.0	91.9	8.7	0.0	117	19	6	7.5
2020-04-12 00:30	9.3	10.3	32.6	0.0	91.6	8.6	0.0	107	14	4	7.3
2020-04-12 01:00	9.2	10.2	32.8	0.0	91.3	8.6	0.0	117	12	3	7.3
2020-04-12 01:30	9.2	10.1	33.1	0.0	90.4	8.6	0.0	115	9	3	7.1
2020-04-12 02:00	9.1	10.0	33.1	0.0	89.6	8.5	0.0	110	8	1	6.9
2020-04-12 02:30	9.1	9.9	33.7	0.0	88.7	8.6	0.0	105	8	1	6.8
2020-04-12 03:00	9.1	9.9	33.8	0.0	87.1	8.6	0.0	107	6	0	6.6
2020-04-12 03:30	9.1	9.8	33.7	0.0	87.0	8.6	0.0	93	4	0	6.6
2020-04-12 04:00	9.0	9.8	33.8	0.0	87.3	8.6	0.0	87	4	0	6.6
2020-04-12 04:30	8.9	9.7	33.8	0.0	85.8	8.6	0.0	111	8	1	6.4
2020-04-12 05:00	8.9	9.7	33.8	0.0	85.1	8.7	0.0	118	4	0	6.3
2020-04-12 05:30	8.9	9.6	33.8	0.0	85.1	8.7	0.0	112	4	0	6.3
2020-04-12 06:00	8.8	9.6	33.8	0.0	84.2	8.7	0.0	98	4	0	6.2
2020-04-12 06:30	8.8	9.6	33.8	4.0	85.3	8.6	0.0	84	3	0	6.3
2020-04-12 07:00	8.7	9.5	33.8	21.0	84.3	8.7	0.0	84	8	1	6.2
2020-04-12 07:30	8.8	9.4	33.8	40.0	82.9	8.9	0.0	100	9	3	6.1
2020-04-12 08:00	9.1	9.4	33.8	81.0	82.3	9.2	0.0	88	6	0	6.3
2020-04-12 08:30	9.9	9.6	33.8	145.0	80.4	9.9	0.0	112	11	4	6.7
2020-04-12 09:00	10.4	9.9	33.8	166.0	79.2	10.2	0.0	97	9	3	6.8
2020-04-12 09:30	11.9	10.3	33.7	336.0	76.0	11.3	0.0	101	12	4	7.2
2020-04-12 10:00	13.3	10.9	33.7	309.0	71.5	12.4	0.0	121	8	3	7.4
2020-04-12 10:30	14.9	11.5	33.6	521.0	68.0	13.7	0.0	112	11	4	7.9
2020-04-12 11:00	16.3	12.3	33.5	400.0	69.1	13.6	0.0	101	19	6	8.0
2020-04-12 11:30	17.7	13.0	33.6	738.0	65.4	14.9	0.0	114	19	9	8.5
2020-04-12 12:00	19.3	13.9	33.7	713.0	65.8	15.4	0.0	98	17	8	9.0
2020-04-12 12:30	20.8	14.8	33.8	783.0	64.2	16.3	0.0	105	19	8	9.5
2020-04-12 13:00	20.5	15.6	34.1	546.0	63.2	16.9	0.0	111	19	9	9.9
2020-04-12 13:30	20.6	15.9	33.9	505.0	62.6	17.9	0.0	110	16	8	10.7
2020-04-12 14:00	19.6	16.2	33.9	443.0	62.8	17.8	0.0	97	20	9	10.6
2020-04-12 14:30	18.4	16.1	33.8	239.0	64.8	17.3	0.0	101	22	11	10.6
2020-04-12 15:00	16.7	15.7	33.7	120.0	68.2	16.7	0.0	105	20	11	10.8
2020-04-12 15:30	16.0	15.2	33.7	144.0	70.2	16.6	0.0	105	28	9	11.1
2020-04-12 16:00	16.0	15.0	33.6	173.0	71.5	16.8	0.0	108	27	12	11.6
2020-04-12 16:30	15.8	14.8	33.7	128.0	76.4	16.4	0.0	101	24	12	12.2
2020-04-12 17:00	15.3	14.7	33.8	58.0	80.9	15.7	0.0	115	25	12	12.4
2020-04-12 17:30	14.7	14.4	33.8	47.0	83.1	15.3	0.0	114	19	11	12.4
2020-04-12 18:00	14.6	14.2	33.8	51.0	82.0	15.4	0.0	110	25	11	12.3
2020-04-12 18:30	14.3	14.1	33.7	30.0	83.5	15.1	0.0	103	17	8	12.3
2020-04-12 19:00	14.1	13.9	33.6	10.0	83.4	15.0	0.0	105	22	9	12.2
2020-04-12 19:30	13.7	13.7	33.5	2.0	83.7	14.8	0.0	103	25	11	12.1
2020-04-12 20:00	13.5	13.6	33.4	0.0	84.8	14.3	0.0	107	28	14	11.8
2020-04-12 20:30	13.3	13.4	33.4	0.0	86.7	13.9	0.0	110	27	14	11.7
2020-04-12 21:00	13.0	13.2	33.4	0.0	91.6	13.1	0.2	120	27	12	11.8
2020-04-12 21:30	12.8	13.1	32.8	0.0	93.9	12.7	0.2	115	20	9	11.7
2020-04-12 22:00	12.7	12.9	33.1	0.0	93.2	12.7	0.0	115	24	11	11.6
2020-04-12 22:30	12.6	12.8	33.5	0.0	93.2	12.6	0.0	122	20	11	11.5
2020-04-12 23:00	12.4	12.8	33.8	0.0	93.0	12.4	0.0	131	19	11	11.3
2020-04-12 23:30	12.3	12.7	34.1	0.0	94.3	12.3	1.2	128	25	12	11.4
2020-04-13 00:00	12.3	12.6	37.1	0.0	95.7	12.1	1.0	129	22	12	11.4
2020-04-13 00:30	12.2	12.5	38.2	0.0	96.0	12.1	0.0	142	22	11	11.5
2020-04-13 01:00	12.2	12.4	38.5	0.0	95.8	11.4	0.5	194	22	11	10.8
2020-04-13 01:30	11.1	12.2	38.6	0.0	94.5	7.2	0.0	278	24	16	6.4
2020-04-13 02:00	9.6	11.7	38.6	0.0	92.7	4.4	0.0	272	33	20	3.3
2020-04-13 02:30	8.3	11.0	38.6	0.0	91.8	3.2	0.2	295	33	17	2.0
2020-04-13 03:00	7.2	10.3	38.9	0.0	90.0	2.2	0.2	282	33	22	0.7
2020-04-13 03:30	6.4	9.6	39.1	0.0	89.3	1.9	0.2	290	41	20	0.3
2020-04-13 04:00	6.1	9.0	38.6	0.0	90.1	1.8	0.2	275	32	20	0.3
2020-04-13 04:30	5.7	8.6	38.2	0.0	88.9	1.3	0.0	268	41	25	-0.3
2020-04-13 05:00	5.2	8.2	38.6	0.0	86.6	1.1	0.0	266	40	22	-0.9
2020-04-13 05:30	4.8	7.7	39.1	0.0	84.3	1.1	0.0	264	38	22	-1.3
2020-04-13 06:00	4.6	7.4	39.1	0.0	82.1	1.2	0.0	264	38	24	-1.5
2020-04-13 06:30	4.3	7.1	39.2	0.0	81.4	1.1	0.0	265	40	19	-1.7
2020-04-13 07:00	4.3	6.8	39.2	9.0	81.3	1.2	0.0	256	32	17	-1.7
2020-04-13 07:30	4.3	6.7	39.2	19.0	80.6	1.1	0.0	258	35	19	-1.9
2020-04-13 08:00	4.4	6.5	39.1	39.0	79.4	1.1	0.0	254	38	19	-2.1
2020-04-13 08:30	4.7	6.4	38.6	92.0	78.4	1.4	0.0	254	30	17	-1.9
2020-04-13 09:00	5.2	6.4	38.6	130.0	76.2	1.7	0.0	255	33	20	-2.0
2020-04-13 09:30	5.3	6.4	38.6	105.0	75.9	1.6	0.0	247	30	19	-2.2
2020-04-13 10:00	5.4	6.4	38.2	149.0	74.5	1.3	0.0	248	35	20	-2.7
2020-04-13 10:30	5.8	6.4	38.0	200.0	73.0	1.4	0.0	240	32	19	-2.9
2020-04-13 11:00	6.8	6.6	37.6	310.0	71.9	2.1	0.0	241	35	19	-2.4
2020-04-13 11:30	9.0	7.0	37.5	573.0	69.5	3.1	0.0	252	35	19	-1.9
2020-04-13 12:00	10.8	7.7	37.2	586.0	67.9	3.7	0.0	254	32	19	-1.7
2020-04-13 12:30	11.8	8.4	37.2	656.0	65.7	4.2	0.0	248	37	22	-1.7
2020-04-13 13:00	11.4	8.8	37.2	547.0	65.3	3.9	0.0	244	38	22	-2.0
2020-04-13 13:30	13.1	9.1	36.8	743.0	61.1	4.8	0.0	238	38	22	-2.1
2020-04-13 14:00	13.1	9.6	36.8	645.0	58.3	4.8	0.0	252	40	22	-2.7
2020-04-13 14:30	13.3	9.9	36.5	667.0	55.1	5.1	0.0	251	37	24	-3.2
2020-04-13 15:00	12.5	10.0	36.6	641.0	53.1	4.8	0.0	255	38	24	-4.0
2020-04-13 15:30	12.8	10.0	36.3	731.0	50.1	5.3	0.0	256	40	24	-4.3
2020-04-13 16:00	12.8	10.2	36.1	631.0	48.8	5.3	0.0	264	33	22	-4.6
2020-04-13 16:30	12.2	10.2	36.1	575.0	46.3	5.3	0.0	245	41	22	-5.3
2020-04-13 17:00	11.6	10.0	36.1	486.0	44.7	5.2	0.0	244	38	24	-5.9
2020-04-13 17:30	10.3	9.7	36.1	385.0	42.9	4.9	0.0	255	33	20	-6.7
2020-04-13 18:00	9.1	9.3	35.8	287.0	43.1	4.8	0.0	272	33	19	-6.7
2020-04-13 18:30	7.2	8.9	35.6	191.0	42.1	4.2	0.0	289	32	19	-7.6
2020-04-13 19:00	5.7	8.3	35.4	83.0	43.4	3.4	0.0	251	30	14	-7.9
2020-04-13 19:30	4.7	7.7	35.3	34.0	47.2	2.9	0.0	261	20	12	-7.3
2020-04-13 20:00	3.9	7.0	35.0	0.0	49.0	2.2	0.0	259	24	9	-7.4
2020-04-13 20:30	3.2	6.4	34.9	0.0	51.6	1.6	0.0	256	14	4	-7.3
2020-04-13 21:00	2.7	6.0	34.9	0.0	55.6	0.7	0.0	242	9	3	-7.2
2020-04-13 21:30	2.3	5.6	34.9	0.0	59.3	0.4	0.0	235	9	3	-6.6
2020-04-13 22:00	2.0	5.2	34.9	0.0	60.6	0.4	0.0	245	12	4	-6.3
2020-04-13 22:30	1.8	4.9	34.9	0.0	64.5	-0.3	0.0	231	8	1	-6.2
2020-04-13 23:00	1.8	4.7	34.6	0.0	66.0	0.1	0.0	224	17	4	-5.5
2020-04-13 23:30	1.7	4.6	34.4	0.0	68.7	-0.1	0.0	216	11	6	-5.2
2020-04-14 00:00	1.4	4.4	34.4	0.0	74.0	-0.8	0.0	234	11	3	-4.9
2020-04-14 00:30	1.2	4.2	34.4	0.0	77.9	-0.9	0.0	276	11	4	-4.3
2020-04-14 01:00	1.1	4.1	34.4	0.0	80.2	-1.3	0.0	247	9	3	-4.3
2020-04-14 01:30	0.9	3.9	34.4	0.0	81.0	-1.4	0.0	214	11	4	-4.2
2020-04-14 02:00	0.8	3.8	34.1	0.0	81.3	-1.5	0.0	227	11	4	-4.3
2020-04-14 02:30	0.7	3.6	33.8	0.0	78.6	-1.6	0.0	223	12	4	-4.8
2020-04-14 03:00	0.6	3.5	33.8	0.0	79.8	-1.8	0.0	234	12	6	-4.8
2020-04-14 03:30	0.4	3.3	33.8	0.0	80.4	-2.1	0.0	210	12	6	-5.0
2020-04-14 04:00	0.3	3.2	33.6	0.0	78.8	-2.1	0.0	218	16	8	-5.3
2020-04-14 04:30	0.2	3.1	33.4	0.0	80.8	-2.4	0.0	214	12	6	-5.2
2020-04-14 05:00	0.1	2.9	33.5	0.0	81.2	-2.9	0.0	220	12	4	-5.7
2020-04-14 05:30	-0.1	2.8	33.1	0.0	80.1	-3.4	0.0	211	12	3	-6.3
2020-04-14 06:00	-0.2	2.7	33.1	0.0	80.8	-3.8	0.0	200	6	1	-6.6
2020-04-14 06:30	-0.3	2.6	33.1	6.0	79.4	-3.4	0.0	193	8	4	-6.5
2020-04-14 07:00	-0.3	2.5	32.8	56.0	80.4	-3.1	0.0	182	12	4	-6.0
2020-04-14 07:30	-0.2	2.4	32.4	138.0	77.9	-2.2	0.0	210	16	8	-5.5
2020-04-14 08:00	0.2	2.4	32.2	232.0	73.9	-1.5	0.0	261	22	9	-5.6
2020-04-14 08:30	0.7	2.4	32.4	324.0	69.0	-0.7	0.0	265	19	9	-5.7
2020-04-14 09:00	2.5	2.5	32.4	356.0	67.0	-0.1	0.0	275	19	9	-5.5
2020-04-14 09:30	5.2	2.7	32.6	515.0	64.0	0.8	0.0	252	20	12	-5.2
2020-04-14 10:00	5.6	3.2	32.9	275.0	64.7	0.4	0.0	240	27	12	-5.5
2020-04-14 10:30	6.3	3.7	32.9	371.0	60.6	1.2	0.0	269	25	14	-5.6
2020-04-14 11:00	5.9	4.2	32.9	290.0	58.1	1.1	0.0	241	32	17	-6.2
2020-04-14 11:30	6.8	4.4	32.9	510.0	57.7	1.9	0.0	234	28	16	-5.6
2020-04-14 12:00	9.1	5.2	32.9	629.0	55.4	2.3	0.0	256	28	17	-5.7
2020-04-14 12:30	8.4	5.8	32.9	521.0	56.2	1.9	0.0	266	32	16	-5.9
2020-04-14 13:00	10.6	6.2	32.9	664.0	51.2	3.1	0.0	254	35	17	-6.0
2020-04-14 13:30	9.8	6.8	33.0	445.0	61.1	1.7	0.0	280	28	17	-5.0
2020-04-14 14:00	10.4	7.1	32.9	568.0	55.0	2.6	0.0	252	35	19	-5.5
2020-04-14 14:30	9.9	7.3	32.9	500.0	57.5	2.5	0.0	249	32	16	-5.1
2020-04-14 15:00	10.1	7.5	33.0	324.0	57.0	2.2	0.0	234	32	19	-5.5
2020-04-14 15:30	10.1	7.5	32.9	631.0	55.7	2.9	0.0	216	32	16	-5.1
2020-04-14 16:00	9.9	7.7	33.0	343.0	52.5	2.9	0.0	204	32	19	-5.9
2020-04-14 16:30	8.5	7.6	32.9	240.0	46.2	3.1	0.0	249	40	19	-7.4
2020-04-14 17:00	7.6	7.3	32.9	179.0	45.2	2.9	0.0	262	28	17	-7.8
2020-04-14 17:30	7.7	7.0	32.9	318.0	42.0	3.7	0.0	245	35	19	-8.0
2020-04-14 18:00	7.7	6.9	32.7	270.0	41.5	3.6	0.0	234	33	19	-8.3
2020-04-14 18:30	6.2	6.7	32.7	119.0	44.2	2.9	0.0	247	30	17	-8.1
2020-04-14 19:00	5.0	6.3	32.4	52.0	46.8	2.4	0.0	216	28	14	-7.8
2020-04-14 19:30	4.1	5.9	32.4	29.0	47.3	2.2	0.0	231	27	14	-7.9
2020-04-14 20:00	3.1	5.3	32.4	0.0	51.3	1.4	0.0	251	19	8	-7.6
2020-04-14 20:30	2.3	4.8	32.2	0.0	56.4	0.4	0.0	256	11	3	-7.3
2020-04-14 21:00	1.8	4.4	32.0	0.0	58.6	0.1	0.0	264	11	3	-7.1
2020-04-14 21:30	1.3	4.0	31.9	0.0	60.7	-0.4	0.0	259	12	3	-7.1
2020-04-14 22:00	0.9	3.7	31.9	0.0	63.3	-1.1	0.0	264	6	0	-7.2
2020-04-14 22:30	0.6	3.4	31.9	0.0	67.8	-1.9	0.0	247	1	0	-7.1
2020-04-14 23:00	0.4	3.2	31.9	0.0	67.7	-1.8	0.0	244	3	0	-7.0
2020-04-14 23:30	0.3	3.1	31.5	0.0	73.7	-2.8	0.0	245	3	0	-6.8
2020-04-15 00:00	0.2	2.9	31.3	0.0	77.3	-3.3	0.0	242	3	0	-6.7
2020-04-15 00:30	0.1	2.7	31.3	0.0	80.5	-3.7	0.0	230	0	0	-6.6
2020-04-15 01:00	-0.1	2.7	31.3	0.0	77.7	-3.4	0.0	228	0	0	-6.7
2020-04-15 01:30	-0.1	2.6	31.3	0.0	73.7	-2.9	0.0	230	0	0	-6.9
2020-04-15 02:00	0.1	2.5	31.3	0.0	78.1	-2.8	0.0	231	3	0	-6.1
2020-04-15 02:30	0.2	2.4	31.3	0.0	75.9	-1.7	0.0	272	6	1	-5.4
2020-04-15 03:00	0.3	2.4	31.2	0.0	78.2	-2.2	0.0	280	14	8	-5.5
2020-04-15 03:30	0.3	2.4	31.2	0.0	84.9	-2.9	0.0	280	17	6	-5.1
2020-04-15 04:00	0.5	2.3	31.3	0.0	89.7	-3.3	0.0	280	9	3	-4.8
2020-04-15 04:30	0.7	2.3	31.3	0.0	90.8	-3.3	0.0	279	6	0	-4.6
2020-04-15 05:00	0.9	2.3	31.3	0.0	91.6	-3.5	0.0	282	4	0	-4.7
2020-04-15 05:30	1.1	2.3	31.3	0.0	93.1	-3.7	0.0	303	6	1	-4.7
2020-04-15 06:00	1.3	2.4	31.3	0.0	92.6	-3.7	0.0	309	8	3	-4.7
2020-04-15 06:30	1.4	2.4	31.3	1.0	92.8	-3.8	0.0	306	8	1	-4.8
2020-04-15 07:00	1.5	2.5	31.8	16.0	92.0	-3.8	0.0	289	9	3	-4.9
2020-04-15 07:30	1.6	2.6	31.9	57.0	90.6	-3.7	0.0	310	9	3	-5.0
2020-04-15 08:00	1.8	2.7	31.9	106.0	88.7	-3.3	0.0	297	8	3	-4.9
2020-04-15 08:30	1.9	2.7	31.9	188.0	84.6	-2.8	0.0	278	9	4	-5.0
2020-04-15 09:00	2.1	2.8	32.0	288.0	80.9	-2.1	0.0	314	14	6	-4.9
2020-04-15 09:30	2.1	2.9	32.4	352.0	79.6	-1.8	0.0	303	12	6	-4.9
2020-04-15 10:00	2.2	2.9	32.4	361.0	77.9	-1.9	0.0	309	14	8	-5.2
2020-04-15 10:30	2.6	2.9	33.9	503.0	70.5	-1.2	0.2	323	20	8	-5.9
2020-04-15 11:00	5.9	3.3	41.1	621.0	66.5	-0.3	0.2	320	19	11	-5.8
2020-04-15 11:30	8.1	4.3	39.2	678.0	66.9	0.2	0.0	321	17	9	-5.2
2020-04-15 12:00	10.1	5.4	38.2	697.0	65.2	0.8	0.2	306	22	11	-5.0
2020-04-15 12:30	11.6	6.3	37.6	773.0	62.7	1.3	0.2	307	22	11	-5.0
2020-04-15 13:00	11.2	7.0	37.6	584.0	60.6	1.6	0.0	296	22	9	-5.2
2020-04-15 13:30	12.7	7.4	37.1	671.0	58.8	2.3	0.0	269	20	11	-4.9
2020-04-15 14:00	12.0	7.9	37.2	532.0	56.5	2.5	0.0	286	19	9	-5.3
2020-04-15 14:30	11.6	8.0	36.8	508.0	54.6	2.7	0.0	272	20	12	-5.5
2020-04-15 15:00	10.6	7.9	36.8	379.0	53.3	2.7	0.0	247	20	11	-5.9
2020-04-15 15:30	9.6	7.7	36.6	322.0	51.7	2.7	0.0	268	19	11	-6.3
2020-04-15 16:00	9.3	7.4	36.4	320.0	50.9	2.9	0.0	248	20	11	-6.3
2020-04-15 16:30	8.4	7.2	36.3	225.0	50.2	2.8	0.0	310	27	11	-6.6
2020-04-15 17:00	7.7	6.9	36.3	199.0	48.8	2.9	0.0	309	17	8	-6.8
2020-04-15 17:30	7.1	6.6	36.3	185.0	49.9	2.9	0.0	278	20	11	-6.5
2020-04-15 18:00	6.7	6.3	35.8	188.0	50.0	3.2	0.0	312	17	8	-6.2
2020-04-15 18:30	5.8	6.1	35.6	104.0	49.8	2.7	0.0	279	16	8	-6.8
2020-04-15 19:00	4.6	5.7	35.6	59.0	49.6	2.3	0.0	240	17	8	-7.2
2020-04-15 19:30	3.9	5.2	35.6	19.0	51.4	2.0	0.0	220	17	6	-7.0
2020-04-15 20:00	3.1	4.8	35.4	0.0	52.0	1.5	0.0	232	14	6	-7.3
2020-04-15 20:30	2.5	4.4	35.0	0.0	54.1	0.9	0.0	238	8	3	-7.4
2020-04-15 21:00	2.0	4.1	35.0	0.0	54.6	0.8	0.0	232	9	3	-7.3
2020-04-15 21:30	1.7	3.7	35.0	0.0	55.3	0.7	0.0	240	9	3	-7.3
2020-04-15 22:00	1.1	3.4	35.0	0.0	58.5	-0.1	0.0	242	8	3	-7.3
2020-04-15 22:30	1.0	3.2	35.0	0.0	62.4	-0.9	0.0	235	4	0	-7.2
2020-04-15 23:00	0.9	3.1	34.6	0.0	66.1	-1.7	0.0	234	3	0	-7.2
2020-04-15 23:30	0.7	3.0	34.5	0.0	67.8	-2.2	0.0	230	3	0	-7.4
2020-04-16 00:00	0.6	2.9	34.5	0.0	67.6	-2.3	0.0	245	4	1	-7.5
2020-04-16 00:30	0.4	2.7	34.1	0.0	67.1	-2.0	0.0	245	9	1	-7.3
2020-04-16 01:00	0.4	2.6	34.1	0.0	66.9	-1.7	0.0	234	8	3	-7.0
2020-04-16 01:30	0.2	2.5	33.8	0.0	67.3	-2.1	0.0	237	6	1	-7.4
2020-04-16 02:00	0.2	2.4	33.6	0.0	66.3	-1.7	0.0	232	9	3	-7.2
2020-04-16 02:30	0.1	2.3	33.5	0.0	66.2	-1.6	0.0	235	11	3	-7.1
2020-04-16 03:00	-0.1	2.2	33.4	0.0	67.1	-2.1	0.0	241	8	3	-7.4
2020-04-16 03:30	-0.3	2.1	33.0	0.0	68.9	-2.7	0.0	268	8	3	-7.6
2020-04-16 04:00	-0.4	2.0	32.8	0.0	69.1	-3.0	0.0	280	9	4	-7.9
2020-04-16 04:30	-0.7	1.9	32.7	0.0	72.7	-4.1	0.0	280	6	0	-8.3
2020-04-16 05:00	-0.8	1.8	32.2	0.0	75.7	-4.9	0.0	275	3	0	-8.5
