FRMI
                    	Temperature (*C)	Temperature (*C)	Soil Moist-VWC (%VWC)	Solar Rad (wat/m2)	RH (%)	Temperature (*C)	Rainfall (mm)	Wind Dir (Deg)	Wind Gust (km/h)	Wind Speed (km/h)	Dew Point (*C)
2020-07-24 12:30	40.1	31.1	21.8	947.0	51.5	29.1	0.0	278	8	1	18.1
2020-07-24 13:00	41.2	32.2	22.0	920.0	52.5	29.3	0.0	266	8	0	18.6
2020-07-24 13:30	42.4	33.2	22.2	947.0	51.1	29.7	0.0	231	4	0	18.5
2020-07-24 14:00	43.1	34.2	22.7	940.0	51.1	30.4	0.0	286	6	0	19.2
2020-07-24 14:30	43.6	34.9	22.7	884.0	52.2	30.2	0.0	276	8	0	19.3
2020-07-24 15:00	43.8	35.6	22.7	887.0	50.4	31.1	0.0	297	6	0	19.6
2020-07-24 15:30	43.9	36.1	22.6	810.0	49.1	31.5	0.0	288	3	0	19.5
2020-07-24 16:00	43.8	36.4	22.6	739.0	53.0	30.4	0.0	84	4	0	19.7
2020-07-24 16:30	42.9	36.6	22.7	661.0	50.4	31.2	0.0	295	3	0	19.7
2020-07-24 17:00	42.1	36.6	22.6	579.0	50.6	31.4	0.0	300	4	0	19.9
2020-07-24 17:30	41.0	36.3	22.3	488.0	51.1	31.4	0.0	275	3	0	20.1
2020-07-24 18:00	39.7	36.0	22.3	375.0	52.0	30.8	0.0	304	3	0	19.8
2020-07-24 18:30	37.8	35.4	22.3	276.0	53.5	30.6	0.0	313	1	0	20.1
2020-07-24 19:00	36.3	34.7	22.3	213.0	58.8	29.3	0.0	271	4	0	20.4
2020-07-24 19:30	33.8	33.8	22.4	133.0	63.9	27.5	0.0	295	3	0	20.1
2020-07-24 20:00	32.1	32.8	22.2	65.0	69.5	26.5	0.0	328	0	0	20.5
2020-07-24 20:30	30.8	31.8	22.3	10.0	73.7	24.9	0.0	341	3	0	19.9
2020-07-24 21:00	29.8	31.0	21.8	0.0	76.3	23.9	0.0	358	3	0	19.5
2020-07-24 21:30	28.8	30.3	21.7	0.0	75.8	23.7	0.0	117	3	0	19.2
2020-07-24 22:00	27.9	29.6	21.7	0.0	83.7	21.7	0.0	112	0	0	18.8
2020-07-24 22:30	27.1	28.9	21.6	0.0	79.0	22.2	0.0	112	3	0	18.4
2020-07-24 23:00	26.5	28.3	21.6	0.0	78.5	22.4	0.0	69	6	0	18.5
2020-07-24 23:30	25.9	27.8	21.3	0.0	80.6	21.7	0.0	66	4	0	18.2
2020-07-25 00:00	25.3	27.3	21.2	0.0	82.4	20.9	0.0	56	3	0	17.8
2020-07-25 00:30	24.8	26.9	21.2	0.0	86.0	20.0	0.0	56	1	0	17.6
2020-07-25 01:00	24.3	26.4	21.2	0.0	92.3	18.2	0.0	56	0	0	16.9
2020-07-25 01:30	23.8	26.1	21.2	0.0	94.2	17.8	0.0	56	0	0	16.9
2020-07-25 02:00	23.4	25.7	20.9	0.0	94.9	17.2	0.0	56	0	0	16.4
2020-07-25 02:30	22.9	25.3	20.8	0.0	95.5	16.6	0.0	56	0	0	15.9
2020-07-25 03:00	22.5	24.9	20.8	0.0	95.7	15.9	0.0	56	0	0	15.2
2020-07-25 03:30	22.1	24.6	20.8	0.0	96.2	15.8	0.0	56	0	0	15.2
2020-07-25 04:00	21.8	24.2	20.8	0.0	96.5	15.7	0.0	56	0	0	15.1
2020-07-25 04:30	21.6	23.9	20.7	0.0	96.7	15.4	0.0	56	0	0	14.9
2020-07-25 05:00	21.4	23.7	20.5	0.0	97.1	16.3	0.0	56	0	0	15.8
2020-07-25 05:30	21.2	23.5	20.3	0.0	97.3	16.2	0.0	56	0	0	15.8
2020-07-25 06:00	21.1	23.3	20.3	6.0	97.4	15.6	0.0	56	0	0	15.2
2020-07-25 06:30	21.1	23.1	20.3	56.0	97.3	16.7	0.0	56	0	0	16.3
2020-07-25 07:00	21.5	23.1	20.3	134.0	92.2	19.9	0.0	56	0	0	18.6
2020-07-25 07:30	22.1	23.1	20.5	211.0	84.6	22.4	0.0	55	1	0	19.7
2020-07-25 08:00	23.0	23.3	20.5	293.0	78.9	23.7	0.0	87	3	0	19.8
2020-07-25 08:30	24.7	23.7	20.7	382.0	72.8	25.2	0.0	110	6	0	20.0
2020-07-25 09:00	27.8	24.5	20.5	473.0	68.1	26.3	0.0	139	6	1	19.9
2020-07-25 09:30	30.6	25.6	20.8	560.0	63.7	27.2	0.0	145	9	3	19.7
2020-07-25 10:00	32.9	26.8	20.8	641.0	61.0	27.6	0.0	132	11	3	19.4
2020-07-25 10:30	35.2	28.1	20.9	717.0	58.6	28.6	0.0	135	9	1	19.7
2020-07-25 11:00	37.2	29.4	20.8	770.0	59.1	28.9	0.0	132	12	3	20.1
2020-07-25 11:30	39.1	30.6	21.0	828.0	59.1	29.3	0.0	128	9	3	20.5
2020-07-25 12:00	40.7	31.8	21.3	874.0	57.3	29.8	0.0	158	11	3	20.4
2020-07-25 12:30	42.1	33.0	21.6	909.0	55.8	30.4	0.0	158	11	3	20.6
2020-07-25 13:00	43.2	34.0	21.8	875.0	55.9	30.7	0.0	142	14	3	20.9
2020-07-25 13:30	43.8	34.9	21.8	921.0	55.4	30.9	0.0	159	14	3	20.9
2020-07-25 14:00	44.6	35.7	21.7	905.0	56.9	31.0	0.0	155	11	4	21.5
2020-07-25 14:30	44.9	36.4	21.7	825.0	55.4	31.3	0.0	144	11	3	21.3
2020-07-25 15:00	45.2	36.9	21.9	827.0	56.4	31.4	0.0	132	11	3	21.7
2020-07-25 15:30	44.9	37.3	22.1	736.0	56.0	31.2	0.0	162	12	4	21.4
2020-07-25 16:00	44.2	37.5	22.1	707.0	56.5	31.4	0.0	148	12	4	21.7
2020-07-25 16:30	43.7	37.6	22.1	649.0	56.3	31.3	0.0	159	14	6	21.6
2020-07-25 17:00	42.7	37.4	21.8	573.0	58.3	30.9	0.0	173	16	6	21.8
2020-07-25 17:30	41.6	37.1	21.9	469.0	58.5	31.1	0.0	158	12	4	22.0
2020-07-25 18:00	40.2	36.7	22.0	376.0	58.5	30.7	0.0	156	12	3	21.6
2020-07-25 18:30	38.6	36.2	21.6	267.0	62.0	29.9	0.0	132	9	3	21.8
2020-07-25 19:00	37.2	35.5	21.9	182.0	66.4	29.1	0.0	120	8	1	22.2
2020-07-25 19:30	34.8	34.7	22.0	116.0	70.3	28.2	0.0	121	11	1	22.3
2020-07-25 20:00	33.1	33.7	21.8	40.0	74.8	26.9	0.0	122	8	1	22.0
2020-07-25 20:30	31.7	32.7	22.0	5.0	79.0	25.8	0.0	111	4	0	21.9
2020-07-25 21:00	30.6	31.9	21.5	0.0	82.3	24.9	0.0	110	3	0	21.7
2020-07-25 21:30	29.8	31.2	21.3	0.0	83.8	24.5	0.0	118	6	0	21.6
2020-07-25 22:00	29.2	30.6	21.0	0.0	82.6	24.6	0.0	100	4	0	21.4
2020-07-25 22:30	28.5	30.0	20.8	0.0	83.6	23.9	0.0	105	3	0	21.0
2020-07-25 23:00	28.0	29.5	20.7	0.0	83.8	23.7	0.0	114	4	0	20.8
2020-07-25 23:30	27.6	29.1	20.7	0.0	84.2	23.4	0.0	112	4	0	20.6
2020-07-26 00:00	27.2	28.6	20.7	0.0	83.7	23.3	0.0	114	3	0	20.4
2020-07-26 00:30	26.8	28.3	20.5	0.0	83.6	23.0	0.0	125	3	0	20.1
2020-07-26 01:00	26.4	27.9	20.2	0.0	83.7	22.8	0.0	120	6	0	19.9
2020-07-26 01:30	26.1	27.6	20.2	0.0	85.5	22.4	0.0	120	3	0	19.8
2020-07-26 02:00	25.8	27.3	20.2	0.0	87.3	22.2	0.0	121	4	0	20.0
2020-07-26 02:30	25.6	27.1	20.2	0.0	86.8	22.7	0.0	125	6	1	20.4
2020-07-26 03:00	25.4	26.8	20.2	0.0	88.0	22.6	0.0	132	6	0	20.5
2020-07-26 03:30	25.2	26.6	20.2	0.0	89.4	22.4	0.0	134	4	0	20.6
2020-07-26 04:00	25.0	26.4	20.2	0.0	89.9	22.6	0.0	155	9	1	20.9
2020-07-26 04:30	24.8	26.3	20.2	0.0	90.4	22.5	0.0	156	8	1	20.8
2020-07-26 05:00	24.7	26.1	20.2	0.0	92.7	21.9	0.0	148	4	0	20.7
2020-07-26 05:30	24.4	25.9	20.2	0.0	93.9	21.4	0.0	125	3	0	20.4
2020-07-26 06:00	24.3	25.7	20.1	6.0	94.8	21.4	0.0	107	3	0	20.5
2020-07-26 06:30	24.3	25.6	20.2	48.0	93.6	22.0	0.0	112	3	0	20.9
2020-07-26 07:00	24.6	25.6	20.2	117.0	88.8	23.6	0.0	125	6	1	21.6
2020-07-26 07:30	25.1	25.6	20.2	191.0	84.2	25.0	0.0	149	8	3	22.1
2020-07-26 08:00	25.8	25.7	20.2	273.0	80.9	26.2	0.0	160	12	4	22.7
2020-07-26 08:30	27.0	25.9	20.2	365.0	77.9	27.1	0.0	169	16	6	22.9
2020-07-26 09:00	29.7	26.6	20.3	448.0	75.6	28.0	0.0	183	19	8	23.3
2020-07-26 09:30	32.1	27.4	20.5	545.0	74.7	28.5	0.0	194	17	8	23.6
2020-07-26 10:00	34.3	28.5	20.6	627.0	72.7	29.4	0.0	190	19	6	24.0
2020-07-26 10:30	36.3	29.6	20.5	699.0	70.1	30.1	0.0	192	14	8	24.0
2020-07-26 11:00	38.3	30.7	20.5	764.0	66.9	31.0	0.0	184	16	6	24.1
2020-07-26 11:30	40.1	31.9	20.6	818.0	65.2	31.7	0.0	187	17	6	24.4
2020-07-26 12:00	41.3	32.9	20.9	853.0	63.6	31.9	0.0	193	19	8	24.1
2020-07-26 12:30	42.8	33.9	21.0	897.0	60.7	32.7	0.0	187	16	8	24.1
2020-07-26 13:00	43.8	34.9	21.3	823.0	59.6	32.8	0.0	192	17	8	23.9
2020-07-26 13:30	43.6	35.5	21.4	780.0	59.7	32.9	0.0	190	19	9	24.0
2020-07-26 14:00	43.4	35.9	21.3	815.0	60.9	32.7	0.0	196	22	9	24.2
2020-07-26 14:30	44.2	36.3	21.4	875.0	58.6	33.3	0.0	187	22	11	24.1
2020-07-26 15:00	43.3	36.6	21.4	662.0	59.1	33.0	0.0	183	20	11	23.9
2020-07-26 15:30	43.8	36.7	21.6	767.0	58.5	33.3	0.0	179	25	11	24.1
2020-07-26 16:00	43.6	37.0	21.5	697.0	58.2	33.1	0.0	183	24	12	23.8
2020-07-26 16:30	42.8	37.0	21.4	600.0	57.8	33.1	0.0	170	22	9	23.7
2020-07-26 17:00	41.7	36.8	21.5	517.0	56.6	32.7	0.0	176	20	12	22.9
2020-07-26 17:30	41.3	36.7	21.4	482.0	56.1	32.9	0.0	170	24	11	23.0
2020-07-26 18:00	39.8	36.3	21.0	349.0	57.9	32.3	0.0	176	27	11	23.0
2020-07-26 18:30	38.4	35.9	21.3	301.0	58.8	32.0	0.0	175	19	11	22.9
2020-07-26 19:00	36.9	35.3	21.4	230.0	60.8	31.6	0.0	189	20	9	23.1
2020-07-26 19:30	34.6	34.5	21.3	85.0	63.9	30.6	0.0	183	24	8	23.0
2020-07-26 20:00	33.1	33.5	21.0	9.0	68.0	29.6	0.0	182	14	4	23.1
2020-07-26 20:30	32.1	32.7	21.0	1.0	70.9	29.0	0.0	203	11	3	23.2
2020-07-26 21:00	30.9	31.9	21.0	0.0	81.1	25.1	1.0	269	25	9	21.6
2020-07-26 21:30	28.7	31.1	20.2	0.0	94.1	22.6	1.5	303	17	1	21.6
2020-07-26 22:00	27.9	30.1	20.0	0.0	94.9	22.4	0.0	296	1	0	21.5
2020-07-26 22:30	27.5	29.4	20.0	0.0	95.2	22.6	0.0	149	8	1	21.8
2020-07-26 23:00	26.9	28.9	20.0	0.0	93.9	22.8	0.0	172	8	3	21.8
2020-07-26 23:30	26.5	28.4	20.0	0.0	93.6	23.0	0.7	179	11	3	21.9
2020-07-27 00:00	26.0	27.9	22.8	0.0	94.4	23.1	2.2	201	11	4	22.1
2020-07-27 00:30	25.6	27.4	33.5	0.0	93.5	22.9	0.7	186	14	6	21.8
2020-07-27 01:00	25.4	27.1	35.6	0.0	93.2	22.7	0.2	201	9	3	21.5
2020-07-27 01:30	25.2	26.8	36.1	0.0	94.2	22.4	0.0	210	9	3	21.4
2020-07-27 02:00	25.0	26.6	36.1	0.0	94.8	22.4	0.0	206	9	3	21.5
2020-07-27 02:30	24.9	26.4	35.8	0.0	94.7	22.4	0.0	204	6	1	21.5
2020-07-27 03:00	24.9	26.2	35.7	0.0	94.9	22.3	0.0	220	4	0	21.4
2020-07-27 03:30	24.8	26.1	35.6	0.0	95.0	22.4	0.0	204	8	1	21.6
2020-07-27 04:00	24.7	25.9	35.3	0.0	95.4	22.3	0.0	231	4	0	21.5
2020-07-27 04:30	24.7	25.8	35.3	0.0	95.8	22.3	0.0	221	1	0	21.6
2020-07-27 05:00	24.7	25.8	35.2	0.0	96.1	22.1	0.0	221	1	0	21.4
2020-07-27 05:30	24.7	25.7	34.7	0.0	96.3	22.3	0.0	200	1	0	21.7
2020-07-27 06:00	24.7	25.7	34.7	1.0	96.1	22.4	0.0	196	1	0	21.7
2020-07-27 06:30	24.7	25.6	34.5	7.0	95.7	22.5	0.0	193	3	0	21.8
2020-07-27 07:00	24.7	25.6	34.4	16.0	95.1	22.6	0.0	180	6	0	21.8
2020-07-27 07:30	24.8	25.6	34.4	20.0	94.5	22.7	0.0	193	6	0	21.8
2020-07-27 08:00	24.9	25.6	34.1	33.0	94.7	22.8	0.0	203	4	1	21.9
2020-07-27 08:30	25.1	25.6	33.8	74.0	94.6	23.1	0.0	207	4	1	22.2
2020-07-27 09:00	25.7	25.7	33.8	131.0	93.3	23.5	0.0	240	8	1	22.4
2020-07-27 09:30	26.0	25.9	33.8	129.0	92.8	23.8	0.0	230	4	0	22.6
2020-07-27 10:00	26.5	26.1	33.8	158.0	91.3	24.2	0.0	234	6	1	22.7
2020-07-27 10:30	26.8	26.3	33.9	156.0	89.5	24.7	0.0	248	6	0	22.9
2020-07-27 11:00	26.9	26.4	33.9	159.0	88.2	24.8	0.0	254	9	1	22.7
2020-07-27 11:30	27.2	26.6	33.6	202.0	86.9	25.1	0.0	258	8	1	22.8
2020-07-27 12:00	27.7	26.7	33.6	257.0	84.1	25.6	0.0	259	8	1	22.7
2020-07-27 12:30	28.3	27.0	33.4	323.0	83.1	26.0	0.0	227	8	3	22.9
2020-07-27 13:00	28.6	27.3	33.0	305.0	82.3	25.9	0.0	230	9	3	22.6
2020-07-27 13:30	28.8	27.5	32.8	367.0	82.5	26.0	0.0	241	11	3	22.8
2020-07-27 14:00	30.1	27.8	32.1	584.0	78.1	26.9	0.0	251	11	3	22.8
2020-07-27 14:30	31.3	28.4	31.2	631.0	73.2	27.3	0.0	261	14	4	22.1
2020-07-27 15:00	31.7	28.9	29.8	752.0	70.9	27.7	0.0	252	12	4	21.9
2020-07-27 15:30	32.7	29.6	28.5	776.0	65.6	28.1	0.0	248	14	4	21.0
2020-07-27 16:00	32.6	30.0	27.5	710.0	57.9	28.1	0.0	265	14	6	19.0
2020-07-27 16:30	31.4	29.9	26.6	549.0	59.3	27.6	0.0	266	14	4	18.9
2020-07-27 17:00	31.2	29.8	25.8	566.0	55.5	27.7	0.0	273	12	4	18.0
2020-07-27 17:30	30.4	29.7	25.4	479.0	56.9	27.5	0.0	278	17	4	18.2
2020-07-27 18:00	29.3	29.4	24.9	303.0	57.2	26.4	0.0	276	17	6	17.2
2020-07-27 18:30	27.9	28.7	24.5	290.0	57.5	26.4	0.0	276	11	3	17.3
2020-07-27 19:00	27.0	28.2	24.0	211.0	58.4	26.1	0.0	266	12	4	17.3
2020-07-27 19:30	25.3	27.6	23.3	132.0	59.2	25.3	0.0	269	9	3	16.8
2020-07-27 20:00	24.5	26.8	22.9	62.0	66.0	23.7	0.0	271	4	0	17.0
2020-07-27 20:30	24.0	26.2	22.7	7.0	80.4	20.9	0.0	275	0	0	17.4
2020-07-27 21:00	23.4	25.7	22.4	0.0	86.0	19.2	0.0	275	0	0	16.8
2020-07-27 21:30	22.8	25.2	22.3	0.0	88.4	18.6	0.0	275	0	0	16.6
2020-07-27 22:00	22.4	24.8	22.0	0.0	90.1	18.0	0.0	275	0	0	16.4
2020-07-27 22:30	21.9	24.4	22.0	0.0	90.9	17.8	0.0	275	0	0	16.3
2020-07-27 23:00	21.6	24.1	22.0	0.0	91.4	17.6	0.0	275	0	0	16.2
2020-07-27 23:30	21.3	23.7	21.7	0.0	92.1	17.3	0.0	275	0	0	16.0
2020-07-28 00:00	21.0	23.4	21.7	0.0	91.3	17.4	0.0	268	1	0	16.0
2020-07-28 00:30	20.8	23.2	21.7	0.0	88.2	18.2	0.0	204	4	0	16.2
2020-07-28 01:00	20.6	22.9	21.6	0.0	89.1	17.8	0.0	213	3	0	16.0
2020-07-28 01:30	20.3	22.8	21.5	0.0	88.4	17.9	0.0	213	3	0	16.0
2020-07-28 02:00	20.2	22.5	21.3	0.0	88.9	17.7	0.0	213	3	0	15.8
2020-07-28 02:30	20.0	22.3	21.2	0.0	89.9	17.3	0.0	214	1	0	15.6
2020-07-28 03:00	19.8	22.1	21.0	0.0	91.8	16.7	0.0	214	1	0	15.4
2020-07-28 03:30	19.6	21.9	20.9	0.0	92.2	16.4	0.0	214	0	0	15.1
2020-07-28 04:00	19.3	21.7	20.8	0.0	93.1	15.9	0.0	214	0	0	14.8
2020-07-28 04:30	19.1	21.5	20.8	0.0	93.4	15.9	0.0	214	1	0	14.8
2020-07-28 05:00	18.9	21.3	20.8	0.0	92.9	15.8	0.0	214	0	0	14.7
2020-07-28 05:30	18.7	21.2	20.8	0.0	92.9	15.7	0.0	214	0	0	14.6
2020-07-28 06:00	18.6	21.0	20.9	5.0	92.6	15.6	0.0	214	1	0	14.4
2020-07-28 06:30	18.6	20.8	20.8	60.0	89.4	16.8	0.0	214	1	0	15.0
2020-07-28 07:00	18.8	20.8	20.8	141.0	83.7	18.8	0.0	214	3	0	16.0
2020-07-28 07:30	19.2	20.8	20.8	209.0	83.0	19.6	0.0	221	4	0	16.6
2020-07-28 08:00	19.9	20.9	20.7	293.0	79.2	20.9	0.0	227	4	0	17.2
2020-07-28 08:30	21.6	21.3	20.9	386.0	71.3	23.1	0.0	241	3	0	17.6
2020-07-28 09:00	24.3	22.1	21.0	476.0	67.9	24.2	0.0	220	4	0	17.9
2020-07-28 09:30	27.1	23.1	21.4	562.0	64.1	25.6	0.0	197	4	0	18.3
2020-07-28 10:00	29.0	24.3	21.4	642.0	61.3	26.6	0.0	173	6	1	18.5
2020-07-28 10:30	30.7	25.4	21.7	714.0	56.9	27.4	0.0	177	6	1	18.1
2020-07-28 11:00	32.6	26.7	21.8	775.0	54.3	27.9	0.0	207	9	1	17.8
2020-07-28 11:30	34.5	27.8	22.0	819.0	52.3	28.1	0.0	211	11	3	17.4
2020-07-28 12:00	36.4	28.9	21.9	869.0	51.8	28.4	0.0	216	11	3	17.5
2020-07-28 12:30	37.9	30.1	21.8	895.0	53.1	28.7	0.0	216	12	4	18.2
2020-07-28 13:00	39.2	31.1	21.8	933.0	55.4	28.7	0.0	211	17	6	18.9
2020-07-28 13:30	40.4	32.1	22.1	913.0	56.3	29.0	0.0	216	16	6	19.4
2020-07-28 14:00	41.2	33.0	22.3	950.0	55.9	29.3	0.0	208	14	6	19.6
2020-07-28 14:30	40.8	33.7	22.7	772.0	56.5	28.9	0.0	207	16	6	19.4
2020-07-28 15:00	40.1	33.8	22.7	712.0	57.9	28.8	0.0	189	16	6	19.7
2020-07-28 15:30	39.8	33.8	22.7	791.0	57.8	29.0	0.0	196	17	9	19.8
2020-07-28 16:00	38.9	33.8	22.9	584.0	58.0	28.5	0.0	187	19	9	19.4
2020-07-28 16:30	38.0	33.6	22.7	553.0	58.3	28.4	0.0	190	20	8	19.4
2020-07-28 17:00	37.3	33.3	22.8	523.0	58.2	28.6	0.0	192	19	8	19.6
2020-07-28 17:30	36.4	33.0	22.8	451.0	58.1	28.4	0.0	183	17	8	19.4
2020-07-28 18:00	35.5	32.7	22.8	375.0	58.1	28.2	0.0	189	17	8	19.2
2020-07-28 18:30	34.0	32.2	22.6	286.0	58.1	27.6	0.0	199	19	9	18.6
2020-07-28 19:00	32.5	31.5	22.6	198.0	58.3	27.2	0.0	196	19	9	18.3
2020-07-28 19:30	31.0	30.8	22.4	121.0	60.5	26.8	0.0	192	19	8	18.5
2020-07-28 20:00	29.4	30.0	22.2	51.0	62.8	25.9	0.0	186	12	4	18.3
2020-07-28 20:30	28.1	29.2	21.9	4.0	66.3	24.5	0.0	170	9	1	17.8
2020-07-28 21:00	27.1	28.4	21.6	0.0	70.0	23.4	0.0	172	6	1	17.6
2020-07-28 21:30	26.3	27.7	21.6	0.0	70.4	23.5	0.0	175	6	1	17.8
2020-07-28 22:00	25.9	27.2	21.3	0.0	71.3	23.6	0.0	170	9	1	18.1
2020-07-28 22:30	25.7	26.8	21.2	0.0	72.7	23.4	0.0	169	6	1	18.2
2020-07-28 23:00	25.4	26.5	21.2	0.0	74.4	23.2	0.0	170	6	1	18.4
2020-07-28 23:30	25.1	26.2	21.2	0.0	77.0	22.6	0.0	169	6	1	18.4
2020-07-29 00:00	24.6	25.9	21.0	0.0	77.8	22.3	0.0	166	9	1	18.2
2020-07-29 00:30	24.3	25.6	20.8	0.0	77.7	22.4	0.0	170	8	3	18.3
2020-07-29 01:00	24.2	25.4	20.8	0.0	76.6	22.6	0.0	179	8	1	18.3
2020-07-29 01:30	24.0	25.2	20.8	0.0	76.4	22.6	0.0	177	11	3	18.2
2020-07-29 02:00	23.9	25.0	20.6	0.0	74.8	22.8	0.0	180	12	4	18.1
2020-07-29 02:30	23.7	24.8	20.6	0.0	77.9	22.3	0.0	183	12	4	18.3
2020-07-29 03:00	23.2	24.6	20.7	0.0	80.2	21.9	0.0	184	12	4	18.3
2020-07-29 03:30	23.0	24.4	20.5	0.0	81.4	21.5	0.0	179	9	3	18.2
2020-07-29 04:00	22.8	24.2	20.5	0.0	86.7	20.7	0.2	201	6	0	18.4
2020-07-29 04:30	22.7	24.1	20.6	0.0	89.1	20.3	0.0	213	3	0	18.4
2020-07-29 05:00	22.3	23.8	20.8	0.0	90.3	19.7	0.0	192	1	0	18.1
2020-07-29 05:30	22.2	23.6	20.6	0.0	89.7	19.9	0.0	155	6	1	18.2
2020-07-29 06:00	22.1	23.5	20.5	2.0	89.7	19.8	0.0	163	4	0	18.1
2020-07-29 06:30	21.8	23.3	20.3	13.0	89.8	19.4	0.0	165	1	0	17.7
2020-07-29 07:00	22.1	23.2	20.3	90.0	85.5	20.6	0.0	192	6	0	18.1
2020-07-29 07:30	22.6	23.2	20.2	105.0	83.2	21.2	0.0	200	8	3	18.2
2020-07-29 08:00	23.2	23.3	20.3	165.0	81.2	21.8	0.0	193	9	3	18.4
2020-07-29 08:30	24.3	23.6	20.5	293.0	78.0	22.9	0.0	186	12	4	18.9
2020-07-29 09:00	26.1	24.1	20.6	317.0	74.6	23.7	0.0	183	12	4	18.9
